"id","UniqueID","Gene.Name","Protein.ID","GeneType"
14058,"MAGI1-IT1","MAGI1-IT1","","protein_coding"
14059,"MAGI2","MAGI2","","protein_coding"
14060,"MAGI2-AS2","MAGI2-AS2","","protein_coding"
14061,"MAGI2-AS3","MAGI2-AS3","","protein_coding"
14062,"MAGI3","MAGI3","","protein_coding"
14063,"MAGIX","MAGIX","","protein_coding"
14064,"MAGOH","MAGOH","","protein_coding"
14065,"MAGOH2P","MAGOH2P","","protein_coding"
14066,"MAGOHB","MAGOHB","","protein_coding"
14067,"MAGT1","MAGT1","","protein_coding"
14068,"MAIP1","MAIP1","","protein_coding"
14069,"MAJIN","MAJIN","","protein_coding"
14070,"MAK","MAK","","protein_coding"
14071,"MAK16","MAK16","","protein_coding"
14072,"MAL","MAL","","protein_coding"
14073,"MAL2","MAL2","","protein_coding"
14074,"MAL2-AS1","MAL2-AS1","","protein_coding"
14075,"MALAT1","MALAT1","","protein_coding"
14076,"MALINC1","MALINC1","","protein_coding"
14077,"MALL","MALL","","protein_coding"
14078,"MALRD1","MALRD1","","protein_coding"
14079,"MALSU1","MALSU1","","protein_coding"
14080,"MALT1","MALT1","","protein_coding"
14081,"MAMDC2","MAMDC2","","protein_coding"
14082,"MAMDC2-AS1","MAMDC2-AS1","","protein_coding"
14083,"MAMDC4","MAMDC4","","protein_coding"
14084,"MAML1","MAML1","","protein_coding"
14085,"MAML2","MAML2","","protein_coding"
14086,"MAML3","MAML3","","protein_coding"
14087,"MAMLD1","MAMLD1","","protein_coding"
14088,"MAMSTR","MAMSTR","","protein_coding"
14089,"MAN1A1","MAN1A1","","protein_coding"
14090,"MAN1A2","MAN1A2","","protein_coding"
14091,"MAN1B1","MAN1B1","","protein_coding"
14092,"MAN1B1-AS1","MAN1B1-AS1","","protein_coding"
14093,"MAN1C1","MAN1C1","","protein_coding"
14094,"MAN2A1","MAN2A1","","protein_coding"
14095,"MAN2A2","MAN2A2","","protein_coding"
14096,"MAN2B1","MAN2B1","","protein_coding"
14097,"MAN2B2","MAN2B2","","protein_coding"
14098,"MAN2C1","MAN2C1","","protein_coding"
14099,"MANBA","MANBA","","protein_coding"
14100,"MANBAL","MANBAL","","protein_coding"
14101,"MANEA","MANEA","","protein_coding"
14102,"MANEA-AS1","MANEA-AS1","","protein_coding"
14103,"MANEAL","MANEAL","","protein_coding"
14104,"MANF","MANF","","protein_coding"
14105,"MANSC1","MANSC1","","protein_coding"
14106,"MANSC4","MANSC4","","protein_coding"
14107,"MAOA","MAOA","","protein_coding"
14108,"MAOB","MAOB","","protein_coding"
14109,"MAP10","MAP10","","protein_coding"
14110,"MAP1A","MAP1A","","protein_coding"
14111,"MAP1B","MAP1B","","protein_coding"
14112,"MAP1LC3A","MAP1LC3A","","protein_coding"
14113,"MAP1LC3B","MAP1LC3B","","protein_coding"
14114,"MAP1LC3B2","MAP1LC3B2","","protein_coding"
14115,"MAP1LC3C","MAP1LC3C","","protein_coding"
14116,"MAP1S","MAP1S","","protein_coding"
14117,"MAP2","MAP2","","protein_coding"
14118,"MAP2K1","MAP2K1","","protein_coding"
14119,"MAP2K2","MAP2K2","","protein_coding"
14120,"MAP2K3","MAP2K3","","protein_coding"
14121,"MAP2K4","MAP2K4","","protein_coding"
14122,"MAP2K4P1","MAP2K4P1","","protein_coding"
14123,"MAP2K5","MAP2K5","","protein_coding"
14124,"MAP2K6","MAP2K6","","protein_coding"
14125,"MAP2K7","MAP2K7","","protein_coding"
14126,"MAP3K1","MAP3K1","","protein_coding"
14127,"MAP3K10","MAP3K10","","protein_coding"
14128,"MAP3K11","MAP3K11","","protein_coding"
14129,"MAP3K12","MAP3K12","","protein_coding"
14130,"MAP3K13","MAP3K13","","protein_coding"
14131,"MAP3K14","MAP3K14","","protein_coding"
14132,"MAP3K14-AS1","MAP3K14-AS1","","protein_coding"
14133,"MAP3K15","MAP3K15","","protein_coding"
14134,"MAP3K19","MAP3K19","","protein_coding"
14135,"MAP3K2","MAP3K2","","protein_coding"
14136,"MAP3K20","MAP3K20","","protein_coding"
14137,"MAP3K20-AS1","MAP3K20-AS1","","protein_coding"
14138,"MAP3K21","MAP3K21","","protein_coding"
14139,"MAP3K3","MAP3K3","","protein_coding"
14140,"MAP3K4","MAP3K4","","protein_coding"
14141,"MAP3K5","MAP3K5","","protein_coding"
14142,"MAP3K6","MAP3K6","","protein_coding"
14143,"MAP3K7","MAP3K7","","protein_coding"
14144,"MAP3K7CL","MAP3K7CL","","protein_coding"
14145,"MAP3K8","MAP3K8","","protein_coding"
14146,"MAP3K9","MAP3K9","","protein_coding"
14147,"MAP4","MAP4","","protein_coding"
14148,"MAP4K1","MAP4K1","","protein_coding"
14149,"MAP4K2","MAP4K2","","protein_coding"
14150,"MAP4K3","MAP4K3","","protein_coding"
14151,"MAP4K4","MAP4K4","","protein_coding"
14152,"MAP4K5","MAP4K5","","protein_coding"
14153,"MAP6","MAP6","","protein_coding"
14154,"MAP6D1","MAP6D1","","protein_coding"
14155,"MAP7","MAP7","","protein_coding"
14156,"MAP7D1","MAP7D1","","protein_coding"
14157,"MAP7D2","MAP7D2","","protein_coding"
14158,"MAP7D3","MAP7D3","","protein_coding"
14159,"MAP9","MAP9","","protein_coding"
14160,"MAPK1","MAPK1","","protein_coding"
14161,"MAPK10","MAPK10","","protein_coding"
14162,"MAPK11","MAPK11","","protein_coding"
14163,"MAPK12","MAPK12","","protein_coding"
14164,"MAPK13","MAPK13","","protein_coding"
14165,"MAPK14","MAPK14","","protein_coding"
14166,"MAPK15","MAPK15","","protein_coding"
14167,"MAPK1IP1L","MAPK1IP1L","","protein_coding"
14168,"MAPK3","MAPK3","","protein_coding"
14169,"MAPK4","MAPK4","","protein_coding"
14170,"MAPK6","MAPK6","","protein_coding"
14171,"MAPK7","MAPK7","","protein_coding"
14172,"MAPK8","MAPK8","","protein_coding"
14173,"MAPK8IP1","MAPK8IP1","","protein_coding"
14174,"MAPK8IP1P2","MAPK8IP1P2","","protein_coding"
14175,"MAPK8IP2","MAPK8IP2","","protein_coding"
14176,"MAPK8IP3","MAPK8IP3","","protein_coding"
14177,"MAPK9","MAPK9","","protein_coding"
14178,"MAPKAP1","MAPKAP1","","protein_coding"
14179,"MAPKAPK2","MAPKAPK2","","protein_coding"
14180,"MAPKAPK3","MAPKAPK3","","protein_coding"
14181,"MAPKAPK5","MAPKAPK5","","protein_coding"
14182,"MAPKAPK5-AS1","MAPKAPK5-AS1","","protein_coding"
14183,"MAPKBP1","MAPKBP1","","protein_coding"
14184,"MAPRE1","MAPRE1","","protein_coding"
14185,"MAPRE2","MAPRE2","","protein_coding"
14186,"MAPRE3","MAPRE3","","protein_coding"
14187,"MAPT","MAPT","","protein_coding"
14188,"MAPT-AS1","MAPT-AS1","","protein_coding"
14189,"MAPT-IT1","MAPT-IT1","","protein_coding"
14190,"MARC1","MARC1","","protein_coding"
14191,"MARC2","MARC2","","protein_coding"
14192,"MARCH1","MARCH1","","protein_coding"
14193,"MARCH10","MARCH10","","protein_coding"
14194,"MARCH11","MARCH11","","protein_coding"
14195,"MARCH2","MARCH2","","protein_coding"
14196,"MARCH3","MARCH3","","protein_coding"
14197,"MARCH4","MARCH4","","protein_coding"
14198,"MARCH5","MARCH5","","protein_coding"
14199,"MARCH6","MARCH6","","protein_coding"
14200,"MARCH7","MARCH7","","protein_coding"
14201,"MARCH8","MARCH8","","protein_coding"
14202,"MARCH9","MARCH9","","protein_coding"
14203,"MARCKS","MARCKS","","protein_coding"
14204,"MARCKSL1","MARCKSL1","","protein_coding"
14205,"MARCO","MARCO","","protein_coding"
14206,"MARF1","MARF1","","protein_coding"
14207,"MARK1","MARK1","","protein_coding"
14208,"MARK2","MARK2","","protein_coding"
14209,"MARK2P9","MARK2P9","","protein_coding"
14210,"MARK3","MARK3","","protein_coding"
14211,"MARK4","MARK4","","protein_coding"
14212,"MARS","MARS","","protein_coding"
14213,"MARS2","MARS2","","protein_coding"
14214,"MARVELD1","MARVELD1","","protein_coding"
14215,"MARVELD2","MARVELD2","","protein_coding"
14216,"MARVELD3","MARVELD3","","protein_coding"
14217,"MAS1","MAS1","","protein_coding"
14218,"MAS1L","MAS1L","","protein_coding"
14219,"MASCRNA","MASCRNA","","protein_coding"
14220,"MASP1","MASP1","","protein_coding"
14221,"MASP2","MASP2","","protein_coding"
14222,"MAST1","MAST1","","protein_coding"
14223,"MAST2","MAST2","","protein_coding"
14224,"MAST3","MAST3","","protein_coding"
14225,"MAST4","MAST4","","protein_coding"
14226,"MAST4-AS1","MAST4-AS1","","protein_coding"
14227,"MASTL","MASTL","","protein_coding"
14228,"MAT1A","MAT1A","","protein_coding"
14229,"MAT2A","MAT2A","","protein_coding"
14230,"MAT2B","MAT2B","","protein_coding"
14231,"MATK","MATK","","protein_coding"
14232,"MATN1","MATN1","","protein_coding"
14233,"MATN1-AS1","MATN1-AS1","","protein_coding"
14234,"MATN2","MATN2","","protein_coding"
14235,"MATN3","MATN3","","protein_coding"
14236,"MATN4","MATN4","","protein_coding"
14237,"MATR3","MATR3","","protein_coding"
14238,"MAU2","MAU2","","protein_coding"
14239,"MAVS","MAVS","","protein_coding"
14240,"MAX","MAX","","protein_coding"
14241,"MAZ","MAZ","","protein_coding"
14242,"MB","MB","","protein_coding"
14243,"MB21D2","MB21D2","","protein_coding"
14244,"MBD1","MBD1","","protein_coding"
14245,"MBD2","MBD2","","protein_coding"
14246,"MBD3","MBD3","","protein_coding"
14247,"MBD3L1","MBD3L1","","protein_coding"
14248,"MBD3L2","MBD3L2","","protein_coding"
14249,"MBD3L3","MBD3L3","","protein_coding"
14250,"MBD3L4","MBD3L4","","protein_coding"
14251,"MBD3L5","MBD3L5","","protein_coding"
14252,"MBD4","MBD4","","protein_coding"
14253,"MBD5","MBD5","","protein_coding"
14254,"MBD6","MBD6","","protein_coding"
14255,"MBIP","MBIP","","protein_coding"
14256,"MBL1P","MBL1P","","protein_coding"
14257,"MBL2","MBL2","","protein_coding"
14258,"MBLAC1","MBLAC1","","protein_coding"
14259,"MBLAC2","MBLAC2","","protein_coding"
14260,"MBNL1","MBNL1","","protein_coding"
14261,"MBNL1-AS1","MBNL1-AS1","","protein_coding"
14262,"MBNL2","MBNL2","","protein_coding"
14263,"MBNL3","MBNL3","","protein_coding"
14264,"MBOAT1","MBOAT1","","protein_coding"
14265,"MBOAT2","MBOAT2","","protein_coding"
14266,"MBOAT4","MBOAT4","","protein_coding"
14267,"MBOAT7","MBOAT7","","protein_coding"
14268,"MBP","MBP","","protein_coding"
14269,"MBTD1","MBTD1","","protein_coding"
14270,"MBTPS1","MBTPS1","","protein_coding"
14271,"MBTPS2","MBTPS2","","protein_coding"
14272,"MC1R","MC1R","","protein_coding"
14273,"MC2R","MC2R","","protein_coding"
14274,"MC3R","MC3R","","protein_coding"
14275,"MC4R","MC4R","","protein_coding"
14276,"MC5R","MC5R","","protein_coding"
14277,"MCAM","MCAM","","protein_coding"
14278,"MCAT","MCAT","","protein_coding"
14279,"MCC","MCC","","protein_coding"
14280,"MCCC1","MCCC1","","protein_coding"
14281,"MCCC2","MCCC2","","protein_coding"
14282,"MCCD1","MCCD1","","protein_coding"
14283,"MCEE","MCEE","","protein_coding"
14284,"MCEMP1","MCEMP1","","protein_coding"
14285,"MCF2","MCF2","","protein_coding"
14286,"MCF2L","MCF2L","","protein_coding"
14287,"MCF2L-AS1","MCF2L-AS1","","protein_coding"
14288,"MCF2L2","MCF2L2","","protein_coding"
14289,"MCFD2","MCFD2","","protein_coding"
14290,"MCHR1","MCHR1","","protein_coding"
14291,"MCHR2","MCHR2","","protein_coding"
14292,"MCHR2-AS1","MCHR2-AS1","","protein_coding"
14293,"MCIDAS","MCIDAS","","protein_coding"
14294,"MCL1","MCL1","","protein_coding"
14295,"MCM10","MCM10","","protein_coding"
14296,"MCM2","MCM2","","protein_coding"
14297,"MCM3","MCM3","","protein_coding"
14298,"MCM3AP","MCM3AP","","protein_coding"
14299,"MCM3AP-AS1","MCM3AP-AS1","","protein_coding"
14300,"MCM4","MCM4","","protein_coding"
14301,"MCM5","MCM5","","protein_coding"
14302,"MCM6","MCM6","","protein_coding"
14303,"MCM7","MCM7","","protein_coding"
14304,"MCM8","MCM8","","protein_coding"
14305,"MCM8-AS1","MCM8-AS1","","protein_coding"
14306,"MCM9","MCM9","","protein_coding"
14307,"MCMBP","MCMBP","","protein_coding"
14308,"MCMDC2","MCMDC2","","protein_coding"
14309,"MCOLN1","MCOLN1","","protein_coding"
14310,"MCOLN2","MCOLN2","","protein_coding"
14311,"MCOLN3","MCOLN3","","protein_coding"
14312,"MCPH1","MCPH1","","protein_coding"
14313,"MCPH1-AS1","MCPH1-AS1","","protein_coding"
14314,"MCRIP1","MCRIP1","","protein_coding"
14315,"MCRIP2","MCRIP2","","protein_coding"
14316,"MCRS1","MCRS1","","protein_coding"
14317,"MCTP1","MCTP1","","protein_coding"
14318,"MCTP2","MCTP2","","protein_coding"
14319,"MCTS1","MCTS1","","protein_coding"
14320,"MCU","MCU","","protein_coding"
14321,"MCUB","MCUB","","protein_coding"
14322,"MCUR1","MCUR1","","protein_coding"
14323,"MDC1","MDC1","","protein_coding"
14324,"MDC1-AS1","MDC1-AS1","","protein_coding"
14325,"MDFI","MDFI","","protein_coding"
14326,"MDFIC","MDFIC","","protein_coding"
14327,"MDGA1","MDGA1","","protein_coding"
14328,"MDGA2","MDGA2","","protein_coding"
14329,"MDH1","MDH1","","protein_coding"
14330,"MDH1B","MDH1B","","protein_coding"
14331,"MDH2","MDH2","","protein_coding"
14332,"MDK","MDK","","protein_coding"
14333,"MDM1","MDM1","","protein_coding"
14334,"MDM2","MDM2","","protein_coding"
14335,"MDM4","MDM4","","protein_coding"
14336,"MDN1","MDN1","","protein_coding"
14337,"MDP1","MDP1","","protein_coding"
14338,"MDS2","MDS2","","protein_coding"
14339,"ME1","ME1","","protein_coding"
14340,"ME2","ME2","","protein_coding"
14341,"ME3","ME3","","protein_coding"
14342,"MEA1","MEA1","","protein_coding"
14343,"MEAF6","MEAF6","","protein_coding"
14344,"MEAT6","MEAT6","","protein_coding"
14345,"MECOM","MECOM","","protein_coding"
14346,"MECP2","MECP2","","protein_coding"
14347,"MECR","MECR","","protein_coding"
14348,"MED1","MED1","","protein_coding"
14349,"MED10","MED10","","protein_coding"
14350,"MED11","MED11","","protein_coding"
14351,"MED12","MED12","","protein_coding"
14352,"MED12L","MED12L","","protein_coding"
14353,"MED13","MED13","","protein_coding"
14354,"MED13L","MED13L","","protein_coding"
14355,"MED14","MED14","","protein_coding"
14356,"MED14OS","MED14OS","","protein_coding"
14357,"MED15","MED15","","protein_coding"
14358,"MED15P9","MED15P9","","protein_coding"
14359,"MED16","MED16","","protein_coding"
14360,"MED17","MED17","","protein_coding"
14361,"MED18","MED18","","protein_coding"
14362,"MED19","MED19","","protein_coding"
14363,"MED20","MED20","","protein_coding"
14364,"MED21","MED21","","protein_coding"
14365,"MED22","MED22","","protein_coding"
14366,"MED23","MED23","","protein_coding"
14367,"MED24","MED24","","protein_coding"
14368,"MED25","MED25","","protein_coding"
14369,"MED26","MED26","","protein_coding"
14370,"MED27","MED27","","protein_coding"
14371,"MED28","MED28","","protein_coding"
14372,"MED29","MED29","","protein_coding"
14373,"MED30","MED30","","protein_coding"
14374,"MED31","MED31","","protein_coding"
14375,"MED4","MED4","","protein_coding"
14376,"MED4-AS1","MED4-AS1","","protein_coding"
14377,"MED6","MED6","","protein_coding"
14378,"MED7","MED7","","protein_coding"
14379,"MED8","MED8","","protein_coding"
14380,"MED9","MED9","","protein_coding"
14381,"MEDAG","MEDAG","","protein_coding"
14382,"MEF2A","MEF2A","","protein_coding"
14383,"MEF2B","MEF2B","","protein_coding"
14384,"MEF2C","MEF2C","","protein_coding"
14385,"MEF2C-AS1","MEF2C-AS1","","protein_coding"
14386,"MEF2C-AS2","MEF2C-AS2","","protein_coding"
14387,"MEF2D","MEF2D","","protein_coding"
14388,"MEFV","MEFV","","protein_coding"
14389,"MEG3","MEG3","","protein_coding"
14390,"MEG8","MEG8","","protein_coding"
14391,"MEG9","MEG9","","protein_coding"
14392,"MEGF10","MEGF10","","protein_coding"
14393,"MEGF11","MEGF11","","protein_coding"
14394,"MEGF6","MEGF6","","protein_coding"
14395,"MEGF8","MEGF8","","protein_coding"
14396,"MEGF9","MEGF9","","protein_coding"
14397,"MEI1","MEI1","","protein_coding"
14398,"MEI4","MEI4","","protein_coding"
14399,"MEIG1","MEIG1","","protein_coding"
14400,"MEIKIN","MEIKIN","","protein_coding"
14401,"MEIOB","MEIOB","","protein_coding"
14402,"MEIOC","MEIOC","","protein_coding"
14403,"MEIS1","MEIS1","","protein_coding"
14404,"MEIS1-AS2","MEIS1-AS2","","protein_coding"
14405,"MEIS1-AS3","MEIS1-AS3","","protein_coding"
14406,"MEIS2","MEIS2","","protein_coding"
14407,"MEIS3","MEIS3","","protein_coding"
14408,"MEIS3P1","MEIS3P1","","protein_coding"
14409,"MELK","MELK","","protein_coding"
14410,"MELTF","MELTF","","protein_coding"
14411,"MELTF-AS1","MELTF-AS1","","protein_coding"
14412,"MEMO1","MEMO1","","protein_coding"
14413,"MEN1","MEN1","","protein_coding"
14414,"MEOX1","MEOX1","","protein_coding"
14415,"MEOX2","MEOX2","","protein_coding"
14416,"MEOX2-AS1","MEOX2-AS1","","protein_coding"
14417,"MEP1A","MEP1A","","protein_coding"
14418,"MEP1B","MEP1B","","protein_coding"
14419,"MEPCE","MEPCE","","protein_coding"
14420,"MEPE","MEPE","","protein_coding"
14421,"MERTK","MERTK","","protein_coding"
14422,"MESD","MESD","","protein_coding"
14423,"MESP1","MESP1","","protein_coding"
14424,"MESP2","MESP2","","protein_coding"
14425,"MEST","MEST","","protein_coding"
14426,"MESTIT1","MESTIT1","","protein_coding"
14427,"MET","MET","","protein_coding"
14428,"METAP1","METAP1","","protein_coding"
14429,"METAP1D","METAP1D","","protein_coding"
14430,"METAP2","METAP2","","protein_coding"
14431,"METRN","METRN","","protein_coding"
14432,"METRNL","METRNL","","protein_coding"
14433,"METTL1","METTL1","","protein_coding"
14434,"METTL11B","METTL11B","","protein_coding"
14435,"METTL13","METTL13","","protein_coding"
14436,"METTL14","METTL14","","protein_coding"
14437,"METTL15","METTL15","","protein_coding"
14438,"METTL16","METTL16","","protein_coding"
14439,"METTL17","METTL17","","protein_coding"
14440,"METTL18","METTL18","","protein_coding"
14441,"METTL21A","METTL21A","","protein_coding"
14442,"METTL21C","METTL21C","","protein_coding"
14443,"METTL21EP","METTL21EP","","protein_coding"
14444,"METTL22","METTL22","","protein_coding"
14445,"METTL23","METTL23","","protein_coding"
14446,"METTL24","METTL24","","protein_coding"
14447,"METTL25","METTL25","","protein_coding"
14448,"METTL26","METTL26","","protein_coding"
14449,"METTL27","METTL27","","protein_coding"
14450,"METTL2A","METTL2A","","protein_coding"
14451,"METTL2B","METTL2B","","protein_coding"
14452,"METTL3","METTL3","","protein_coding"
14453,"METTL4","METTL4","","protein_coding"
14454,"METTL5","METTL5","","protein_coding"
14455,"METTL6","METTL6","","protein_coding"
14456,"METTL7A","METTL7A","","protein_coding"
14457,"METTL7B","METTL7B","","protein_coding"
14458,"METTL8","METTL8","","protein_coding"
14459,"METTL9","METTL9","","protein_coding"
14460,"MEX3A","MEX3A","","protein_coding"
14461,"MEX3B","MEX3B","","protein_coding"
14462,"MEX3C","MEX3C","","protein_coding"
14463,"MEX3D","MEX3D","","protein_coding"
14464,"MFAP1","MFAP1","","protein_coding"
14465,"MFAP2","MFAP2","","protein_coding"
14466,"MFAP3","MFAP3","","protein_coding"
14467,"MFAP3L","MFAP3L","","protein_coding"
14468,"MFAP4","MFAP4","","protein_coding"
14469,"MFAP5","MFAP5","","protein_coding"
14470,"MFF","MFF","","protein_coding"
14471,"MFGE8","MFGE8","","protein_coding"
14472,"MFHAS1","MFHAS1","","protein_coding"
14473,"MFN1","MFN1","","protein_coding"
14474,"MFN2","MFN2","","protein_coding"
14475,"MFNG","MFNG","","protein_coding"
14476,"MFRP","MFRP","","protein_coding"
14477,"MFSD1","MFSD1","","protein_coding"
14478,"MFSD10","MFSD10","","protein_coding"
14479,"MFSD11","MFSD11","","protein_coding"
14480,"MFSD12","MFSD12","","protein_coding"
14481,"MFSD13A","MFSD13A","","protein_coding"
14482,"MFSD13B","MFSD13B","","protein_coding"
14483,"MFSD14A","MFSD14A","","protein_coding"
14484,"MFSD14B","MFSD14B","","protein_coding"
14485,"MFSD14C","MFSD14C","","protein_coding"
14486,"MFSD2A","MFSD2A","","protein_coding"
14487,"MFSD2B","MFSD2B","","protein_coding"
14488,"MFSD3","MFSD3","","protein_coding"
14489,"MFSD4A","MFSD4A","","protein_coding"
14490,"MFSD4B","MFSD4B","","protein_coding"
14491,"MFSD5","MFSD5","","protein_coding"
14492,"MFSD6","MFSD6","","protein_coding"
14493,"MFSD6L","MFSD6L","","protein_coding"
14494,"MFSD7","MFSD7","","protein_coding"
14495,"MFSD8","MFSD8","","protein_coding"
14496,"MFSD9","MFSD9","","protein_coding"
