"","PS.rep1","PS.rep2","PS.rep3","RS.rep1","RS.rep2","RS.rep3"
"ABCG8",0.130777632982489,0,0,0.0462809024381384,0.0897663261749756,0
"ABHD1",7.51875542899725,5.91311679718394,5.64873577920841,7.77716981961924,6.55431102939453,5.9300205421516
"ABHD10",4.03440414098345,3.89715957429192,4.25909166797308,3.99867842722828,4.0328638764093,4.36618189002766
"ABHD11",2.10950699471341,3.50320420398042,2.35963361304804,1.33923652328835,2.72993337856616,2.78022819700014
"ABHD11-AS1",0.205812872848065,1.23304133251456,0,0.312183033065887,1.52061836628639,1.80856215866184
"ABHD12",2.7645518938942,4.0857968398785,3.3065349434032,3.9111258961831,4.62369716434764,3.93471840814936
"ABHD12B",1.42037999366999,3.16579394657203,3.18895789107381,2.42783140869969,3.6901153384452,3.62905347654775
"ABHD13",3.3740685011964,2.56630616421156,2.80660658758004,4.28736147344359,2.91728852905107,3.03495342857568
"ABHD14A",1.68539300882635,1.39640612937555,1.76270598994843,1.92973041082791,1.87040023163965,1.80623330602713
"ABHD14A-ACY1",0.914628046598557,0,0,0.535363226685546,0,0
"ABHD14B",0.360212553799957,0.685222474120846,0.42459170814594,1.68970618915539,0.648643985623587,0.837669608323913
"ABHD15",0.605351147679713,1.48479808734559,1.1725899214614,0.689113946865511,1.02696290652523,1.63399376335387
"ABHD16A",6.86558518985781,6.48664777071874,6.13573849221449,6.01525268081658,5.981104602163,5.80037621656738
"ABHD16B",2.39743334368258,3.13532964706338,3.50422629852689,4.10966979460624,5.39278107167375,4.98061487449515
"ABHD17A",3.92129350149762,4.59744774458941,3.99515162042565,3.85009540258247,4.13094733885392,4.33180401508553
"ABHD17B",4.97598458060412,4.74366414151063,4.90997994279432,5.22844931328311,4.88856061771365,4.6659361808486
"ABHD17C",1.11514646941569,0.927432290045916,0.314306727849075,1.32174341810256,0.328646925758988,0.757310903170325
"ABHD18",1.57756659505737,2.2138483659622,2.44820057203601,1.50358926606624,2.14391155946046,2.23849431739638
"ABHD2",6.23189508114251,5.51223510517395,5.20207287546592,6.1517167802393,5.3699790483722,5.14344648198716
"ABHD3",3.89220992474532,2.6864727375276,2.64073197148816,2.63459559162431,2.25850656300804,1.89450853273843
"ABHD4",0.684044904472588,2.14274017211608,1.31153217833107,1.90372859266205,1.30518258561129,1.30382165439327
"ABHD5",5.0478450248407,4.63158044451432,4.50305291419099,4.66687472900386,4.37425286125678,4.39630679321395
"ABHD6",0.666544829607363,0.972898476066453,1.16061045295805,1.25409512047398,1.21707309705577,1.35282066013738
"ABHD8",5.83867953465735,5.44270136808805,4.06830966182029,5.70480558125546,5.38646609286931,4.44391822934834
"ABI1",2.16119685584893,3.3184406402292,2.8835330398928,3.05678965169988,2.986416214505,3.45217909096148
"ABI2",4.66617320483844,4.72256952319819,4.67266181142496,4.88015864459055,4.72312710821138,4.27055652264144
"ABI3",0.288713286310992,0.392442408824604,1.41326589868188,1.13055532498251,0.731818409004867,1.06966092654447
"ABI3BP",1.53650106263921,1.34574658812325,1.63703333107311,3.13991081493908,2.35400862025011,2.1915970755834
"ABL1",2.92536772154231,2.62356396708263,2.92986104813932,3.35858221358815,2.72189101778298,2.83734182547221
"ABL2",3.03555441238109,2.68238511334826,3.21537558330065,3.81045796260211,3.03320459313454,3.24907334784216
"ABLIM1",3.31769759502367,3.09308578483235,3.30133566619626,5.84220069199976,5.11730541652691,4.99548964753451
"ABLIM2",0.443039221292788,0.814577806205952,0.252749891494862,1.16263929992447,1.16082082204176,1.04412758961976
"ABLIM3",0.891346135246848,1.04091977673358,0.578530301720263,1.37392672967905,0.708034105739625,1.23025196110024
"ABO",0.223726503335454,1.10666322552883,0.129909290935292,0.57029776456384,0.483708997760246,0.909833767088845
"ABR",2.74031314614968,2.4426869054727,2.99803822457044,4.12093808204321,3.09310748831086,3.46733817843118
"ABRA",2.56214960022069,2.14309622817405,3.16327007276161,4.31724617414088,4.0089619004605,3.81642563062739
"ABRACL",1.12841878991466,2.21093740821896,2.39911365837161,2.04467388763215,1.90456502143042,2.31701457402145
"ABRAXAS1",4.82091927078037,5.51176909644456,5.56328079088336,5.44893397949968,5.7641205305415,5.72666530845998
"ABRAXAS2",2.13292883705642,2.93441459408609,3.45989058495499,3.64308269791847,3.51834629219339,3.66766509005141
"ABT1",3.64138417921939,2.94984865005985,2.70881848394699,4.05836845245982,3.26388023836445,3.44843847476967
"ABTB1",0.557076735553153,0.569573723742179,0.10450923608062,1.82030969275049,0.340379962379716,0.731137178886757
"ABTB2",0.871678083840897,0.961327721459273,1.22801209471005,1.71440379323965,1.16948250711051,1.40789654874953
"ACAA1",3.22623059928292,3.54098816708257,2.97344229306612,2.75791633118317,2.79239103379335,2.00556311265415
"ACAA2",4.19925616052844,4.63021906473216,5.22466545069745,5.94228459415232,5.62791903810392,5.53380315453114
"ACACA",3.0822887296771,3.47169212024051,3.75944945735516,5.07165503798992,4.72986003775601,4.8402132558562
"ACACB",2.67329183026132,2.27253088058424,2.3886689778974,4.63586464935635,3.91990255709825,3.88205607096863
"ACAD10",3.44442774618096,3.20096724480088,3.24291951343129,4.58487172830259,3.78636185261646,3.64434200765736
"ACAD11",4.31550826631641,3.68186525924321,3.34404303680348,4.48191242153794,4.10404305827618,3.46107758131155
"ACAD8",2.80409280700991,2.76329683421929,2.44879261283443,2.89532976856522,2.56738481475967,2.97629580730665
"ACAD9",5.29911531652766,5.61889611858866,5.60843196407175,4.82676303250302,5.2304205388979,4.70576175761424
"ACADL",2.26673257914395,0.768561229252876,1.5625916820749,4.29113201200875,2.3903237527283,2.58624833061861
"ACADM",6.12770755846393,4.93710141129778,5.45036107286018,5.94101224153307,5.00768102833364,5.38904267273215
"ACADS",5.34604915932459,5.42702280918253,4.38144950823982,4.08999238244327,4.19090716201186,4.15319400638888
"ACADSB",3.08620630087659,4.38109644692963,4.65021080714838,3.1613362902003,4.20153976929439,4.23882430192804
"ACADVL",6.14882473938025,6.05091194088607,5.92170766754229,6.60330513341931,6.37186862546382,6.01826361704609
"ACAN",0.610281459234869,1.02224067270031,1.18387012346761,1.57963828073136,1.54893124865716,2.05938642952425
"ACAP1",0.933833206241382,1.23856065661518,2.04838965568553,2.39798362962489,2.49075494786552,2.59810551590331
"ACAP2",4.30940177287896,4.85259317696381,4.93753742915906,4.14813690508791,4.75684183113943,4.57106392876058
"ACAP3",0.933259139048767,1.40902155892493,1.27192760361448,1.64962005728729,1.81434123289586,2.06874990739057
"ACAT1",8.3331240356598,7.68978836369345,7.68127355617412,7.78368582246162,7.53318175599503,6.97057760209468
"ACAT2",4.33075198925897,3.4762262621824,4.52035246943176,6.47552471138981,5.35291279873501,5.11571163631806
"ACBD3",3.74891200477489,5.10741168895782,5.33803569766667,4.74817674499679,5.62280153311207,5.47334208782364
"ACBD3-AS1",0.227537778269367,1.48406077282524,0,0.488364870371728,1.63284983011771,2.19798802150923
"ACBD4",0.884151661663346,1.34351544475492,1.36952957836762,1.30098527616171,1.51346244726425,1.35773012775269
"ACBD5",5.27059327838004,5.79486323010915,5.75619771469782,4.71826457988973,5.36725542248479,4.92948137316989
"ACBD6",7.97076164279411,7.30741030923077,7.24164954001753,7.11932504835861,6.96860919942922,6.71018652700972
"ACBD7",3.13440331906325,4.31778884127903,4.27277719591974,2.88331582412225,3.74474236302594,3.75612661895056
"ACBD7-DCLRE1CP1",2.72900887033786,2.5480123853227,4.18569214306209,3.6014825919661,3.2970461123932,3.11675399227879
"ACCS",0.462323551385958,0.677918610620629,1.49324818095173,1.84834231051664,1.26778626294161,1.58203759941412
"ACCSL",0.705233035573683,0.501209824411169,0.529304231782462,1.64458543205048,1.50854528045712,1.79026742332181
"ACD",3.16288030187794,3.72163525201362,3.40863442616668,4.35282913289779,4.52120781622399,3.57018359433904
"ACE",5.99563669482676,4.42612463872401,5.0955333207045,8.2601082923112,6.94514238989871,6.8925409952544
"ACE2",0.831675411869472,3.50394655367859,3.48645695576873,1.16758272912992,2.28732157555639,2.05980172403189
"ACER1",1.05695802558377,0.454742329368748,0,1.11518642957747,0.523909164696639,0
"ACER2",3.32373898285898,3.18767591322735,3.34758770898189,2.60760491756209,2.90155044721072,2.48811906183447
"ACER3",4.14897501012487,2.91501409976999,3.54388929206546,4.34792781183527,3.1032936841035,3.41602090171917
"ACHE",0.272305129236446,0.677470536635485,0.32859522912685,0.737179674225927,1.1314182734799,1.4335192780352
"ACIN1",5.95145188303416,6.72519322637313,6.55321149498141,6.096017854678,6.80859188905188,6.4537987983225
"ACKR1",2.80054998776865,0.650555950548797,0.520521819336275,3.30822397403543,1.15059216934102,1.06484712857895
"ACKR2",0.837617135780574,2.16208432684611,2.4544365025093,1.1370706503034,2.04954364582833,1.66837786050638
"ACKR3",4.02368117728595,3.94510199713861,3.6502360867643,2.59240680369575,3.12382177931474,2.47476309493319
"ACKR4",0.606983196559531,1.34785838068269,0.386317642500516,0.979280538429861,0.942717172162868,1.38686611539981
"ACLY",5.15070994948223,5.42988272096468,5.12107758475228,5.62806052705844,5.26211138692533,5.23375303121691
"ACMSD",1.03563094725034,2.61072580744523,3.19350367679196,0.413946048397269,1.72513036265872,0.822070945722037
"ACO1",2.35545611199124,2.51775592362246,2.3259936464937,3.48402209208146,2.88566611607749,3.11989563415357
"ACO2",6.13495606682224,5.17806524244095,5.23814101732108,5.25099567043955,4.43237152286745,4.91964994730457
"ACOD1",0.167548047771887,0.0630641306174436,0,0.419125709211842,0.170075033925011,0.363350526565995
"ACOT1",0.810356724649596,1.1296654865278,1.54869801242459,1.72853442201718,1.67455104315459,1.85145122843054
"ACOT11",0.63298007965476,1.20215251088704,1.57799528053199,2.27301451455254,2.14062718120889,2.10893253539467
"ACOT12",0.676175318409317,0.731171943313784,0.370331701584541,1.34082429447746,1.1301533177967,0.38111610987058
"ACOT13",4.25729505461602,6.04485090046821,6.25943633474166,5.11838464561993,7.00252138463176,6.43069339890654
"ACOT2",0.492216225057416,1.51523961612019,1.33040465733782,2.1263286521654,1.83227433292596,2.56373484902108
"ACOT4",1.314632726676,0.49540761815043,0.825521889287,1.21444191466791,1.0298486229194,1.67776079045119
"ACOT6",0,0.776145267515887,0.96211439069216,0.191673817314004,0,0.581041703448364
"ACOT7",4.91421002505036,4.93967746702223,4.48836332777092,5.1535702711087,5.2643167448127,4.39282941995658
"ACOT8",4.68767661450825,4.30114862594527,3.99298590609143,4.81619008272725,4.34070468006655,4.4585329332421
"ACOT9",1.62719731607956,2.58065323336764,2.65454208919702,2.07770957720457,3.28010662500984,3.19580443191517
"ACOX1",2.72147984587708,3.28437198879949,3.52089615415093,3.95264565055094,3.20332317715379,3.44055095079806
"ACOX2",0.288183715270438,0.850249758409703,0.458136284076222,1.05663207978635,0.29223047552548,0.687457598893593
"ACOX3",1.73408100816487,1.7151026360576,1.56039703749028,3.00433419171933,1.43268633804007,2.16994455784254
"ACOXL",2.68996778978376,3.48716474274855,3.73128101126655,2.32028826171922,3.11535791270485,3.09572360987182
"ACOXL-AS1",1.70262651735749,1.41623984511089,0.589557372970642,2.7679301762936,1.78443278867456,1.56769632891112
"ACP1",5.55145292525636,5.52306068927208,6.04645831892198,6.61631799410398,6.98232966819201,6.7446064858225
"ACP2",4.74601206723111,4.22018428486106,3.7419188701824,3.26496273401695,3.26793604172901,3.03973097062907
"ACP4",0.750661381939046,1.1588604908737,1.86599401480291,1.81311008577687,1.32199157207267,1.95069609190822
"ACP5",1.40537486295056,0.885618874438436,1.00984876738121,2.72984639127838,0.941509758298719,1.00087256657496
"ACP6",3.26592141378306,2.5028812465958,1.84374069528668,1.93632653765405,1.72466991495078,1.4975252653935
"ACP7",0.686814244226057,2.36000742175982,2.25506559300691,0.912462858041795,2.42462115953812,2.29302904718135
"ACPP",0.719380606285011,1.37284497800601,1.07484791590017,0.515539887357476,0.881471986118462,1.13757500096084
"ACR",9.6217295571628,6.98301638392176,6.84988670085056,9.50156453952657,6.52482219548134,6.59073224771217
"ACRBP",10.2073072234454,9.44480163414692,8.79038108125217,10.2366122002158,9.1588974412036,8.61861308505162
"ACRV1",6.66774739443208,4.57847564836904,5.16681665498813,9.15550019068011,7.04470218929112,7.15055967657538
"ACSBG1",2.34309224266265,1.61327680143255,1.22380515011566,1.84342066513426,1.36301179703769,0.733648819936823
"ACSBG2",7.87745420965004,6.02221772054633,7.09073044900373,10.210881584528,8.81888602211227,8.5808425005094
"ACSF2",0.706481927757152,1.04135373882411,1.07873278642073,1.88607443800302,1.24220085159678,1.60718588904804
"ACSF3",1.44515141729437,2.05276126152167,2.16859839465734,2.24799530220999,2.41519856718871,2.34820890318141
"ACSL1",4.30515981663709,4.44785124651992,5.19606569585802,6.71078043327701,6.48557084796286,6.58299305052476
"ACSL3",4.81519677419132,4.86153410316698,5.23538778751594,4.90622661075787,4.8393237347072,5.1618776479547
"ACSL4",1.45008174369439,2.78159606951499,3.23164971799044,2.41054333913203,2.45066413605249,3.59739502291548
"ACSL5",4.35200767918869,2.65897850689695,3.67018771314831,6.46149483595119,5.23021185338248,4.96615310578206
"ACSL6",6.26352906194796,6.46671688602772,5.93671401709785,5.80000243394148,6.13529749841741,5.29475016294026
"ACSM1",2.36188047548304,2.22766407255439,2.45783327670114,3.61639534021181,3.05266281455249,3.50367438618047
"ACSM2A",0.105644557638936,1.13623076777987,1.43976141690628,0.586373727819962,1.03463782503469,1.03565909698553
"ACSM2B",0.146132529919692,0.253453222084669,0,0.434748308237999,0.10940495962515,0.225408209482425
"ACSM3",3.20322151994654,3.44051507226603,3.24733664680957,4.23100684896201,3.7019171688951,3.10298391860211
"ACSM4",0.783531249299495,1.95806684413028,3.17424980378865,1.26826669823008,1.8675802222025,2.6328893713988
"ACSM5",0,0.260553110036662,1.13367333472146,0.876915296404629,0.419726532137858,0.574214884201811
"ACSM6",0.126864914321571,1.03864688122188,0.929244108868797,0.8962997529144,1.62182448553564,1.67085846007728
"ACSS1",1.07270104926052,1.77106844556425,2.00884898736972,1.98871958366637,2.25193960740374,2.13341556629265
"ACSS2",4.23944921630893,4.05515321630594,3.46592223930394,4.18016139034019,3.80573613477199,3.35309967021797
"ACSS3",2.40033927210108,2.77243466977934,1.93416168141322,2.90550109226085,3.25100680858767,3.07542823308708
"ACTA1",0.441358114773031,0.539583676526191,0,0.510883961018033,0.738790314570291,0.333810690495866
"ACTA2",5.40555540189906,5.14750737575248,4.87663530409452,8.10390226562934,7.53819708951416,7.88333409980762
"ACTA2-AS1",0.882785453450727,1.16817346864779,0.976690633989626,1.83476783855274,1.79164322928745,1.95874247172204
"ACTB",6.6617495998107,6.87019207907845,6.15189939601231,8.5090188260714,7.37741010747641,7.47386806904363
"ACTBL2",0.365609679224075,0.218876621140232,0.411970679009448,0.736598814467137,0.817361297609055,0.680014628064408
"ACTC1",1.12701249019249,0.286903615814663,0.179900811906536,1.4776099829575,0.125393350623889,0.28028883877926
"ACTG1",11.5033925017794,9.59798417995297,8.77193508449615,10.685322577907,9.09465807877263,8.53249931094517
"ACTG1P17",1.49868999280955,2.30035219421999,2.04778265606802,0.947645960794066,2.05262456204547,1.57420810126618
"ACTG1P20",1.73206944459897,3.28396620781552,3.07778305380163,2.10865157561024,2.83195626305359,2.55747381095831
"ACTG1P4",0.605622335949457,0.707433791343124,1.64555410791677,0.623079296810116,0.395973110654114,0.508634519806563
"ACTG2",0.631686366311997,0.58046197410298,1.57835378995049,1.25457590341733,0.765944074223279,1.64866331107418
"ACTL10",4.15152602352719,3.91446885088932,4.56303606982142,6.15680715022557,6.39480392772982,5.99015162733108
"ACTL6A",8.09810532156873,8.63565174213717,8.18616129663819,7.35812184457509,8.08256049679544,7.42866752404423
"ACTL6B",0.760955841663517,0.525847381061515,0.831950995064116,2.19087272087748,1.642096670631,2.22965893280357
"ACTL7A",6.94659051332947,5.82583649733807,6.71596199025514,9.2431716027861,8.67302280515717,8.14899509654487
"ACTL7B",6.39336299770827,6.13162240716199,6.48155405175457,8.54773128886279,8.91660502425277,8.41311168184545
"ACTL8",0.834231451062714,1.86205061459326,2.45499704786606,1.87683319976552,2.567343436726,3.25996240489674
"ACTL9",5.43096764819011,3.49483798810342,3.29455899654663,7.71640107911358,5.8937068242047,5.5844965552127
"ACTN1",4.37816481123136,4.24437258879181,3.51954190457844,5.09750966959803,4.67649693019139,4.44079875407129
"ACTN1-AS1",1.81157789287135,1.64894856142283,3.11906229553032,0.771019278989831,0.810349320477892,0.974809014025437
"ACTN2",0.998296614656632,1.32684794282278,1.35909380852712,1.51928071640034,1.42476088422808,2.05996469446221
"ACTN3",3.81754958609644,3.2554020826697,1.85145522632736,4.47319270016846,3.58582473419615,3.10529925367491
"ACTN4",4.90563009143917,4.62412897601011,4.1352229197224,4.72224195215943,4.10926852823947,4.18862800933935
"ACTR10",5.3910252887482,5.23196226193495,5.21126534399984,4.1909387586597,4.61403250174812,4.17548468091829
"ACTR1A",7.37039971083446,6.50020611733173,5.95981419567965,5.73820577869843,5.43595189751636,4.98990194403649
"ACTR1B",2.55884067921316,3.0419490850421,3.19645282106791,3.43020095716744,3.28411727830586,3.25171303403139
"ACTR2",5.7747788908938,4.18712724271672,4.14911300713633,5.78921435834606,4.45202472725035,4.27314748547561
"ACTR3",5.74712945322926,5.47456680792901,5.46602440308348,6.21099988534357,5.72709815629682,5.23734159547256
"ACTR3B",4.10588325536953,3.04596134615149,3.31081677113199,4.77285010849534,3.91858735806849,3.81394792378645
"ACTR3BP2",0,1.40055432375241,0.482291744518325,0,1.07001142970138,0.234871603598336
"ACTR3BP5",0,0.338330846949905,0.395261362128146,0.0766246271590851,0,0
"ACTR3C",3.97326622356026,3.75249910795775,3.58730919948875,2.82171013341119,3.43833988481436,3.28317929530095
"ACTR5",4.99778466478419,4.87713563797055,4.71639833522318,4.63921479522691,4.55418975317144,4.75378635916132
"ACTR6",5.4043009655232,5.93354667329332,6.40569290132626,6.59709341285142,6.92741650244179,6.5470487505718
"ACTR8",5.46576881684427,4.62042219191428,4.75049395737043,5.24408787694932,4.31516768076156,4.24994587397789
"ACTRT1",0.947794806171695,0.555987894248901,0.334149478656993,3.14998930938463,2.1393417882823,1.68620467433296
"ACTRT2",6.28137369992999,5.09705451022847,5.92678224784626,8.50150283889813,8.07136582211198,7.65987462248435
"ACTRT3",6.25218666207235,4.9004466146825,5.68749186426653,8.2647615999573,7.64368305598158,7.15561769731464
"ACVR1",1.81903047762931,1.15427644591211,2.15939991212531,3.60007003825136,2.13257666057787,2.32138713649259
"ACVR1B",3.12145858849636,2.82851927293079,3.45582667624559,3.35325411919447,2.95350011188292,3.50482121174461
"ACVR1C",0.319503492943098,0.177138407663758,0.581202751616129,1.03639080269502,0.416430177940445,0.847009173867782
"ACVR2A",3.43151732757173,3.27826730937734,3.65453636099118,3.32927848031054,3.4452915518362,3.79687908121979
"ACVR2B",1.7295223174668,2.14841353439182,2.65551211915668,2.10465200519416,2.07631623128663,2.6263363337119
"ACVR2B-AS1",0.821900385212998,2.06367205214801,1.91158804921105,1.3053752317791,2.0970713705439,2.22775647600289
"ACVRL1",0.491157357227641,1.24050362293067,0.66929259614107,0.698190913371702,1.54380270188718,1.48316208027561
"ACY1",1.10756954189494e-06,1.50197887328255,0.982040375579448,2.07882362735265,2.40743977253303,1.98407502848492
"ACY3",0,0,0,0.0501074056022767,0.0990127653508267,0
"ACYP1",5.8855584048353,6.06553788949946,5.90669634768976,3.72633534160823,5.0987170846206,4.42208064834916
"ACYP2",4.1763530944521,3.95409261877188,4.24562495803661,4.57376708145038,4.39698885509967,4.39325178043349
"ADA",1.83298963261446,1.88141051035364,1.64947750553174,1.16921123587849,1.25962200631372,1.6572064456464
"ADA2",2.15078178252495,1.99009152579854,2.04018405652807,4.32195673700982,3.0074940581402,2.56163933113946
"ADAD1",9.06997250700682,7.96232575344828,7.70806305072796,9.76233403113366,8.94733244238112,8.46373197563691
"ADAD2",7.44707247829825,6.85013681918249,6.03655388432493,6.17257752112756,6.27655063542058,5.2973682569504
"ADAL",3.11082040301037,3.50018813983058,3.77064090210395,3.99666035612915,4.06348827368153,4.04009136353862
"ADAM10",3.38893067429379,3.50375197186761,3.8827995366078,4.35491685696336,3.84158673881282,3.93915133743296
"ADAM11",1.49850567859045,1.16088793375264,1.62797096762071,1.72981376969321,1.23477045955447,1.46452817242231
"ADAM12",0.604278221673841,2.43659202457937,1.99676255128424,0.60350172635638,1.91457744668877,1.67766405168049
"ADAM15",2.82574620194901,1.75792636023506,1.19005088077506,3.80364764210306,2.42683099761578,1.90201134898671
"ADAM17",3.47793631599449,3.99484217309148,4.25928755427005,4.65904543365642,4.2560293726856,4.67172928588945
"ADAM18",7.4842701143554,6.16429915764195,6.45715807527774,7.33933641891202,5.30075925174935,5.7835637000372
"ADAM19",0.765144317232648,0.638098866853461,0.897748474603804,2.14901542664473,1.37587907882235,1.67888769880023
"ADAM1A",2.8158336153823,2.57517918993463,2.58437087446272,2.26533787240047,2.38527916656431,1.90804429022489
"ADAM2",9.51753162681465,8.97673637736327,9.60545055830714,7.64817304187141,7.52797259810241,7.14125783883331
"ADAM20",4.52640064345562,4.69785164471626,4.75092266264056,5.41651212648934,4.89289612362621,5.03596255144094
"ADAM20P1",1.61948344150888,2.50472461858869,2.55469444081231,2.98909721584865,3.08284732838498,2.93404842256047
"ADAM21",3.9627340905958,3.03800942076402,3.58224286326425,6.35085080548338,5.01723601955933,4.49113477600143
"ADAM21P1",0.803226209675355,1.39449219131288,1.2188989340011,2.98376523864362,2.90840174830559,2.56075407787731
"ADAM22",0.711837015332015,1.74335856169256,2.17657817419748,1.74006111727051,1.85491444905498,2.78651556870629
"ADAM23",1.14990966753492,1.80440055727803,2.49046230935014,2.06345807310237,2.30564664408777,2.58450798019253
"ADAM28",0.469975556001271,1.07980760200568,1.49217608295183,0.821819912823584,1.30775666472418,1.1505650775736
"ADAM29",6.59236250370881,4.72667655909828,5.73853871647355,9.08880318225757,7.36776392637355,7.34225684953983
"ADAM30",8.06236999922459,7.15126013965112,7.0221680414229,8.0267392081929,7.04749476524943,6.52945085715407
"ADAM32",8.85882615438067,7.63032610592751,7.87528122497536,9.04648642189234,7.83026990419891,7.86290820548767
"ADAM33",0.0861895849104048,0.888180963083016,0.906875206779342,0.297163707162041,1.06511730495862,1.20024695298728
"ADAM3A",5.93134266945371,6.26362331095718,6.40640826544878,6.23098879447532,5.98884280657118,5.59282476550788
"ADAM3B",0,1.73010951176142,1.43742484404641,0.691272401453883,1.17504548611091,0.620105901262859
"ADAM5",6.85840379206027,6.96759517263371,7.05166574467985,6.87714300174656,7.4862880007259,6.74761565612671
"ADAM6",3.77498731021991,2.02611660878892,3.3193794883327,5.77482131496715,4.60701066590133,4.21970289642452
"ADAM7",0.0621139732929536,0.760175801649676,0.69691791057722,0.76145549282272,1.37211631819884,1.13255052188184
"ADAM8",0.221820176227558,0.41258752738503,0.189180617469744,0.488956079212832,0.433776702920708,0.954066741246334
"ADAM9",3.9977390590259,4.48996552225264,4.37630775008077,3.9977241578221,4.32914082239817,4.47859329054001
"ADAMDEC1",0.0961340427007964,0.544558582482088,0.216289710181054,0.109278040906207,0.159168018003467,0.381812725073471
"ADAMTS1",3.40435546967955,2.68348087598443,2.54474501830503,4.55634357468687,3.99981965184789,3.70680679859753
"ADAMTS10",0.475412825265328,0.224135380259545,0.19749555115247,1.10366682543147,0.822800292824979,0.978951930890684
"ADAMTS12",0.806182152743262,0.889777631867457,1.20965174205354,2.02487955468127,1.69488820591739,2.14397896675025
"ADAMTS13",1.86607277296827,2.10143795945659,2.54458677193766,2.90222174918197,2.97961931371694,3.23477107257003
"ADAMTS14",0.211818008040209,0.0676849567129868,0,0.232468957687953,0.0628103514964789,0
"ADAMTS15",0.398279218987774,0.884157914936702,0.759215500898959,0.383900554760519,0.737526693410383,1.11048351861875
"ADAMTS16",0.112305530882878,0.393296474331749,0.599219706146558,0.347479055183894,0.309457945435167,1.11838630691576
"ADAMTS17",0.983425976259736,1.78339379046163,2.32628709823018,2.6211469586366,2.61575056450136,2.78976263221974
"ADAMTS18",0.178965207019842,0.345151874357357,0.585874957173727,0.245372258742467,0.612085404400028,0.492392627496718
"ADAMTS19",0.858339137025397,1.67646601343668,2.47785603455374,0.481296874647745,1.65340860717521,2.67084260141848
"ADAMTS19-AS1",0,0,0,0,0.607177365171202,0.533843388257439
"ADAMTS2",1.0763593340516,2.38575819504802,1.9493149169198,1.52705982312326,2.31347225296216,2.431222051398
"ADAMTS20",0.251794216816945,0.366998600945694,0.611763504159477,0.573741940289042,0.568354181504377,0.853340998014576
"ADAMTS3",3.79112641363692,2.98975483764916,3.58339873390014,4.12864809143312,3.08835873123988,3.2916713301028
"ADAMTS4",2.36470112447808,3.25948793349901,2.63258696934914,2.63096687629492,2.36106087273769,2.76789416830429
"ADAMTS5",0.0633237332657611,0.540814880818117,0.098375222443141,0.347669057542637,0.90022265478917,0.590708358439819
"ADAMTS6",1.91111131965449,4.14697285374212,4.96173953556276,2.86010268335571,4.95276686898997,5.22754085874933
"ADAMTS7",1.19902210227065,1.16061045295805,1.25458799651988,1.8926358261197,1.58571250715764,1.84123649242915
"ADAMTS7P1",1.15913184174336,0.980387299961956,0.275344431763142,1.76542441840608,0.909561915758217,1.14178590062392
"ADAMTS8",1.30185684652398,1.9853073294098,1.67437025430211,1.18609482185025,0.968660711402097,0.822515613947249
"ADAMTS9",1.06089833465889,0.766249976054191,0.775221859912904,1.53310729480593,1.29185695034667,1.2590193340012
"ADAMTS9-AS1",0,0.227970213301456,0.295947491600467,0.283509345498654,0.627537736518125,0.391821600090866
"ADAMTS9-AS2",1.23500399963024,0.700195549088516,1.13470723334229,2.36918727036538,2.09180813796899,1.66336739258873
"ADAMTSL1",0.548581626756581,1.72487113340138,1.4797788156757,1.77251697321963,1.97094934012406,1.877571508773
"ADAMTSL2",0.719471732834123,1.35733804763531,1.30236467829145,1.12720668073517,1.26807568146315,1.71878464505355
"ADAMTSL3",0.981032092621685,2.07586117910146,2.6280990959992,2.741098040759,3.46855985836016,3.30871661184063
"ADAMTSL4",0.930888164627539,1.95389854630128,1.40665639096711,1.13833217960054,1.28245385609967,1.46814807093601
"ADAMTSL4-AS1",1.77780894079327,3.07714727191507,2.87500740504134,1.9948367435984,2.7292068737161,2.84709293526293
"ADAMTSL5",0.680831124183402,1.08203489889889,0.696683826256757,1.14655095854777,1.82933813425575,1.59942730104681
"ADAP1",0.176385330626608,0.699782694707476,0.418942274441933,1.02722625523867,0.580940436412378,0.888428816688706
"ADAP2",0.90319410362059,2.23923610355596,2.29261980498132,0.876136240944666,1.81275379321899,2.25603843338908
"ADAR",3.80213830040798,3.86943122823455,4.35828161266078,4.85908045702943,3.96765096263337,4.61040129140764
"ADARB1",2.88534007822467,2.9753110193527,3.02930392623927,2.16604374465561,2.69226984111675,2.95158637852474
"ADARB2",0.4266673111036,0.966744961217582,1.28016053417008,1.18478808448697,1.18099438433651,1.17989953834718
"ADARB2-AS1",0,0.612794086947442,0,0,0,0
"ADAT1",3.89787284577966,4.5274476376513,4.69767597625313,5.7177787819449,5.52509324446995,5.45910549991302
"ADAT2",0.632175135397484,1.65138698908965,1.48693777398378,0.821751026198335,1.44980908752387,1.80649976880151
"ADAT3",0.583320741770656,0.90020332961421,0.842468017268941,0.485042400778129,0.482509635831449,1.00259451670845
"ADCK1",0.975322026284345,0.699395272863548,1.19587040178668,2.0150371980167,1.18900218599396,1.06959906420562
"ADCK2",1.74401035836331,1.3146269266288,2.41769051897961,3.16139756640564,2.26123893708796,2.97442468576731
"ADCK5",2.58349260772358,2.55047468667656,2.77740709023507,2.40331408419492,2.21925527320658,2.04914281732804
"ADCY1",1.45613957001167,1.95487561326027,2.27721560072431,2.472758088991,2.12837292523724,2.87229491284988
