Geneid	Length	genome_mapping/136-P_R1.rn6.sorted.bam
Fgf23	756	0
Cs	1498	2935
Acot8	1479	252
Adcy3	4611	694
Cdkn2b	2323	125
Kcnk15	2385	34
Fgf12	732	409
Fgf11	678	78
Fgf3	738	4
Tas1r3	2577	3
Dhrs9	1632	204
Pnma1	1786	30
Samsn1	1201	103
Adgrl3	5401	1627
Atp6v0c	1151	9926
Rasgrp4	2132	96
Hadha	2511	3166
Nphs2	1631	0
Palm	2650	2259
Mfn2	3869	1192
Cdkn2c	1432	168
Sult2a1	1000	0
Mgea5	2751	1790
Cldn16	1514	0
Slco1a2	3622	1714
Atp2c1	4913	3358
Fgf6	627	0
Hrh4	1594	0
Dynlrb1	684	2812
Anp32b	1350	2047
Kcnh7	3807	28
Xpnpep1	2320	1875
Cav2	2477	1936
Map2k2	1366	1401
Pgc	1371	8
Hist1h1d	660	3
Fgf8	615	0
Numb	1778	414
Atp2b3	5080	941
Scn9a	9299	221
Zfp36	1808	910
Sval2	435	0
Sval1	612	0
Gata3	1335	7
Hemgn	2520	4
Ces1d	1933	0
Slc6a20	1950	1742
Selenof	1521	4765
Gpnmb	2308	30636
Pecr	1171	264
Ddx39b	1690	4388
Adarb2	2720	164
Heph	4255	261
Ap3m2	1542	547
Olr1	3751	275
Prkcd	2690	1291
Grin3b	3164	168
Capn8	2411	8
Icmt	1750	427
Il24	1160	5
Prdm4	2554	577
Atxn10	1810	2838
Steap3	2663	248
Slc40a1	3236	117
Mutyh	1669	172
Tob1	2036	642
Khdrbs2	1962	61
Taf2	5042	751
Ndel1	2214	1198
Kcnj15	1486	6
Kcnq2	4158	642
Zfp111	2816	277
Naa35	2544	1210
Il4r	3498	1543
Crebbp	10102	963
Scpep1	2018	3080
Ucn2	895	35
Tmlhe	1492	216
Rbm14	3144	661
Zfp347	4513	408
Arntl2	1911	55
Stk17b	2159	228
Lfng	1837	872
Zdhhc7	2659	794
Serinc5	5408	4120
Tesk2	3026	333
Erg	1805	143
Mtdh	2231	763
Pik3ca	6393	1196
A1cf	1863	0
Abcb1a	4915	1256
Nap1l3	2798	703
Lonp1	2957	1884
Cry2	3967	1647
Agpat4	1853	3187
Map4k3	4092	1325
Ilk	1686	3014
Rap2b	552	119
Abcc4	4489	440
Slco6b1	2560	0
Cysltr2	1397	24
Clcc1	3554	739
Necab2	1575	295
Bcl2a1	699	386
Syf2	1274	963
Slc25a10	1916	927
Dkc1	1800	819
Chrna2	1931	27
Marf1	7617	965
Zfp483	2817	400
Ythdc1	2968	1019
Actn3	2868	29
Ppp1r14c	2772	126
Cyb5r4	2230	576
Hrg	1699	0
Klrk1	1158	9
Oprpn	1182	0
Mmp10	1703	8
Akap5	2700	86
Svs5	628	0
Rph3a	2656	2069
Il11	1674	115
Fbxo32	1053	391
Sstr3	3882	84
Mmp3	1563	32
Dnph1	545	134
Tspan8	1166	308
Folr1	1279	90
Mob4	2495	763
Mmp13	2602	10
Pank4	2313	498
Ccr4	1083	0
Cd79b	1211	4
Cx3cr1	1326	1484
Cbwd1	1379	136
Rab3c	997	157
Wfdc18	440	1
Il13ra2	1915	1
Nkg7	798	1
Gtf3c1	6905	2375
Igsf6	2232	225
Rdh7	851	2
Usmg5	308	1030
Ptpn21	5543	248
Ppp1r15a	2029	606
Sult1c2	3055	0
Hdgfl2	2157	1267
Hdgfl1	1995	0
Pla2g4a	2832	491
Mlxipl	2907	751
B3galt4	1576	60
Slc17a1	1404	0
Csf2rb	2894	996
Atp5mc2	624	2638
Itfg1	3381	3959
Nat8b	904	1
Pcsk4	2445	82
Trak2	6014	8740
Mpc1	889	1661
Inpp5j	3323	436
Giot1	2556	128
Zbp1	1692	36
G3bp1	6548	2120
Cst6	835	111
Adap1	2361	1734
Rasd2	3461	179
Angptl2	2130	240
Grp	866	13
Cdc25a	3419	328
Cdc25b	2794	599
Gper1	1279	46
Il1rl2	2043	9
P2ry14	1591	127
Dusp5	2419	133
Rab26	1053	214
Wfdc1	1046	914
Blcap	1935	1066
Pde5a	3397	171
Opa1	3146	1520
Ces2c	1890	0
Dscam	6601	391
Ppp6c	1840	971
Rab29	1251	603
Rph3al	1991	87
Ap3m1	3160	1286
Sumo2	1039	864
Gchfr	631	125
Uggt1	5053	1201
Chrnb3	2606	39
Gcsh	1247	810
Lgals2	610	2
Slc31a1	1416	525
Cblb	3373	364
Khsrp	2184	882
Kcne2	1711	87
Camk2g	1727	1166
Ehhadh	3101	103
Slco4a1	2967	135
Eif2b3	1578	276
Kcnh5	3505	61
Slc2a13	6220	670
Slc25a21	2440	6
Taf9b	2446	648
Serpina10	1598	0
Hadhb	1996	2643
Gpha2	767	2
Zhx1	4530	1379
Hopx	1031	3233
Csap1	397	0
Slc6a13	2028	772
Gbp2	2395	575
Alb	2001	5
Cd69	1604	7
Taar1	999	0
Adh7	2024	11
Glyatl2	1607	0
Epha7	3208	127
Gzmc	869	0
Ctsd	1989	30253
Myo9a	8544	848
Nlgn3	3166	1108
Foxd1	2421	96
Foxc1	3984	476
Foxe3	861	1
Clk3	1754	1100
Gykl1	1650	0
Cox8a	495	1900
Rap1b	555	1391
Mgst1	903	1613
Mx2	2565	254
Mat2a	1337	1927
Pabpc1	2190	9136
Pou4f2	3210	12
Ptprg	4426	845
Snrpb	1078	978
Ppp4c	1419	703
Cd40	1242	116
Xcl1	345	0
Slc12a5	5452	4157
Atp5f1b	1759	16226
Atp5f1	1207	1741
Rac1	792	4645
Ppp3cc	1818	390
Smarca4	5568	3255
Cyp2t1	1599	113
Psd	4007	430
Trpm8	4157	10
Acmsd	917	0
Avpi1	1084	340
Rnf39	2001	25
Nlrp6	2909	0
Clstn3	3019	3146
Clstn2	2920	460
Sulf1	4067	1280
UST4r	1884	0
Ust5r	2047	0
Elovl5	900	2067
Elovl6	2497	62
Spata19	664	0
Prl8a9	1050	0
Gprasp1	6370	4155
Dcxr	853	234
Acsbg1	2679	3499
Defb22	653	0
Spata6	2387	392
Pmfbp1	3286	34
Atg3	1393	1210
Micu2	2333	1221
Aagab	1087	343
Mk1	2490	821
Dnttip1	1272	522
Crtac1	2538	588
Bzw2	1414	382
Abtb2	4504	382
Svop	2264	388
Slc12a9	2905	771
Pacs1	4183	873
Akr7a2	1243	390
Zg16	632	0
Marc2	1310	776
Rab3il1	1123	499
Nacc1	2044	1948
Exoc2	4363	1621
Nsa2	1052	826
Ipmk	5385	659
Gp2	1919	3
Hspbap1	1565	152
Agt	1934	2854
Cavin3	1049	1063
Col5a1	5544	1808
Lbr	1623	340
Angpt2	2267	259
Cx3cl1	3057	2338
Siah2	2028	245
Psmc3ip	919	128
Cd99l2	4163	183
Ap1g1	3418	1218
Capn5	4236	852
Atp2c2	3105	3
Sgk2	2707	88
Crlf2	1267	355
Rnf38	1695	572
Camk1	1421	774
Mgll	1207	600
Map3k2	2523	128
Osgin1	2337	127
Adra2b	4047	22
Adra2c	1704	47
Scp2	2559	2724
Mapre1	2290	2487
Akr1c3	1207	0
Gpc2	2611	56
Cyp2c22	1690	0
Calcb	759	313
Cyp2c13	1721	0
Cyp2d4	1761	408
Polk	3780	187
Gzmb	1445	0
Crispld2	4043	1043
Dkk3	5010	1740
Klc3	1559	9
Ppp1r1b	1745	344
Cxcl3	674	2
Prpf18	5427	1016
A3galt2	1911	628
Cdhr5	2696	17
Noct	2609	273
Prl5a1	832	0
Ero1a	2356	801
Nav2	10465	1455
Pbld1	1986	376
Stambp	1713	468
Nme7	1659	262
Spon2	1743	80
Grip2	5178	378
Ttl	1396	450
LOC171573	591	2
Dnm3	3241	1213
Dnase2	1412	1590
Bub1b	4380	329
Epcam	1460	20
Rhov	1715	225
Pde9a	2050	530
Fat3	14492	436
Akr1c14	2315	95
Nme1	736	1425
Tecr	1172	6957
Rnf112	2923	1135
Rabggtb	1324	1180
Dab2ip	6457	1336
Ppp1r2	2235	2084
Serpina12	1487	0
Mt1	389	2511
Slc2a1	2570	3839
Slc16a10	2482	41
Slc38a1	2115	1472
Snrk	3000	581
Syt12	2068	181
Prss8	2208	0
Pou3f3	2993	757
Pou3f1	2981	52
Vmp1	1973	2142
Tgoln2	4713	3535
Gpr26	1172	17
Sftpb	1494	0
Mpst	1111	604
Unc13d	4016	223
Tnrc6b	17543	2137
Gpm6b	2088	13730
Nip7	1178	219
Podxl	5280	1582
Syt17	2623	125
Fap	2293	72
Prok1	318	0
Ubxn11	1548	134
Slc38a5	1843	199
Spdya	1868	51
Dnajc21	1234	319
Prom2	4275	18
Slc9a5	4149	331
Opn4	2249	36
Prl2b1	837	0
Spata7	1957	269
Ptgr1	1137	333
Haus1	1574	142
Cep19	1677	865
Eif2b5	3114	800
Tfpt	753	314
Tdrd7	3869	1080
Smad9	1611	17
Nbn	2601	817
Csn1s1	1217	0
Ampd1	2274	11
Cyb5r3	1893	2977
Nedd8	770	1423
Sele	3356	21
Ifng	508	0
Rsad2	3593	78
Pla1a	1721	334
Atp5po	707	2581
Akr1d1	3181	1
Golgb1	10173	1935
Ick	2350	466
Hspb6	1310	660
Phf5a	850	492
Cdh13	3380	1772
Ehd3	2107	1666
Gpr149	3821	91
Dctpp1	647	75
Myo16	6836	263
Grasp	1466	70
Ubb	1153	12612
Gabrr3	1861	9
Plb1	4439	48
Cdipt	1863	1381
C1s	2899	1393
Pigl	1388	106
Ear11	711	0
Obp1f	758	0
Plpp3	3080	2783
Adam6	2488	0
Acot2	2366	167
Slc22a25	2583	0
Foxe1	2809	0
Dad1	651	1291
Stip1	2089	2729
Ppp1r3b	4341	113
Oas1a	1400	55
Fnbp1	1840	2326
Fbxo6	876	645
Ss18l1	1327	145
Unc50	1175	506
Eml2	2474	3553
Nos1ap	2904	220
Wbp2	793	3306
Mfn1	2220	1733
Prokr1	1182	2
Prokr2	1266	5
Bsnd	2694	0
Lhx5	1883	37
Tex101	910	0
Rin1	2547	71
RGD621098	2055	326
Gucy2g	3442	1
Exoc8	2489	515
Csnk1d	3628	3151
Xrcc6	2070	601
Bambi	842	79
Rpl41	445	7035
Magi3	5862	940
Cst11	445	0
Sycn	411	0
Cgref1	1334	160
Impg2	4370	7
Cxcl10	1134	51
Acvr1c	1899	9
Nup58	2363	407
Phrf1	5221	1155
Scaf8	4776	1119
Tmem37	630	155
Lgals3bp	2149	1607
Scn3b	3887	570
Ddx46	3531	1563
Atp5f1e	372	1526
Alg10	2374	272
Dmgdh	2984	4
Cd48	1422	1521
Egfl7	1852	388
Atp5f1d	799	2409
Tmem150a	1451	626
Commd5	1080	2
Xab2	2678	817
Adgrf5	4945	805
Cklf	667	53
Lmo1	899	199
Nr2f6	1752	343
Rpl15	1933	4288
Coro6	2418	405
Il11ra1	1711	644
Crhbp	1636	33
Prb3	1290	0
Gng8	560	141
Nifk	1466	441
Klrh1	817	0
Otos	444	19
Lmbrd1	2550	2636
Calcoco1	2947	609
Scd	4475	2149
Prlhr	1451	69
Fas	2553	196
Kcnc2	3689	483
Nexn	2013	116
Plpp2	1602	354
Mcfd2	1742	645
Tubb3	1763	8221
Plbd2	2191	2497
Man2c1	3214	1398
Ly6i	898	1
Bmf	2084	244
Nradd	871	82
Il3ra	1407	407
Hspbp1	1440	883
Ctsq	1319	0
Fgd4	4848	346
Ehd4	3428	1872
Eno2	2218	3501
Pomc	932	36
Hmga1	324	785
Slc7a6os	1497	380
Hsd3b7	1795	491
Sipa1l1	6256	1160
Lrit1	2289	0
Tpcn1	4416	2621
Prpf19	2116	4420
Tas2r126	927	0
Uxs1	2006	1100
Macrod1	966	235
Slc34a3	2045	2
Slc36a2	2395	53
Plekha5	4789	909
Slc15a3	1959	417
Ripk3	2002	399
Fmo4	2277	122
Gata4	3311	0
Fmo2	2017	129
Pnpla7	4538	1280
Fmo5	2242	197
Arhgap4	3195	621
Retn	602	0
Ces2a	1691	0
Adipoq	1487	0
Ppp2r2d	1710	468
Slc45a1	2482	695
Acsm2	2426	0
Zfp382	2799	203
Aspg	2524	973
Oas1b	1854	92
Fev	1485	0
Cant1	2672	730
Trib3	1421	9
Faim2	1487	4373
Slc15a4	2730	597
Asmt	1548	25
Baalc	2358	1444
Optn	3558	1555
Cep104	4900	1169
Lrrc15	1737	32
Retsat	1855	1649
Pcyox1	2233	1752
Serbp1	1334	2562
Spag11a	382	0
Rmt1	4416	6
Asrgl1	1114	948
Arfgap1	1857	830
Pdp2	2116	168
Tor1aip1	2703	777
Aard	1246	84
Rab31	3307	4879
Kcnh8	3739	16
Zdhhc2	1675	748
Serpina4	1528	0
Nrp1	3838	909
Usp15	3174	801
Bcas1	2675	11361
Klhl17	2047	277
Cxcl9	554	1
Mafk	2646	585
Ggta1	1448	264
Cyp4x1	1524	121
Cby1	465	209
Slc25a25	3136	1113
Vps4a	1314	1414
Lrrc3	951	15
Tnfsf10	1122	62
Filip1	4335	312
Ptpn7	2032	209
Cdk5rap1	1945	304
Stx17	1680	151
Zfp394	2449	202
Tnfsf15	759	11
Cdk11b	2541	1483
Drgx	2403	91
Mamdc4	3903	45
Lgi1	1674	559
Acox2	2504	26
Miox	1016	0
Dync1li1	1722	852
Mxd3	991	51
Rab38	1395	40
Slc38a3	2334	889
Olfm3	3909	291
Tubg1	1658	761
Pzp	4687	18
Nr2c1	2285	302
Timm13	806	723
Cyp3a18	1985	0
Cox5a	600	2578
Gpr37l1	2280	4130
Hdgfl3	2735	713
Ppp1r32	1491	102
Mrgprx3	1287	41
Il13ra1	3649	90
Lipogenin	1256	0
Kif1c	4035	7553
Fabp5	658	7906
Socs1	1163	16
Lhx1	1904	50
Sbk1	4111	16
LOC257642	673	0
LOC257643	546	0
Zwint	1770	24300
Itgb5	3680	2331
Slc35a4	2481	1367
LOC257650	1892	133
Casc3	2259	839
Dclre1c	2138	300
Rwdd1	1032	413
Gpx6	1149	0
Ruvbl1	1581	379
Cyp3a9	1859	67
Ppm1g	2157	1261
Nr1d2	4610	1456
Wipf3	4370	69
LOC259244	800	0
LOC259245	726	0
LOC259246	867	0
Slc16a2	1636	229
Aptx	1416	197
Msi1	990	259
Nmt1	2205	1894
Ostf1	1172	1272
Adgrg1	3569	3706
Carhsp1	3033	4309
Brs3	1380	1
F7	1341	0
Ly49i2	1516	0
Homez	1759	68
Rbm10	3106	889
Tomm20	980	1829
Spink1	379	0
Fadd	716	53
Slc4a9	3151	3
Npb	360	9
Npw	684	2
Gpr156	2379	6
Aurka	2354	303
Cops2	2067	2147
Sfxn5	1083	570
Clrn1	1074	9
Aldh1a3	1538	47
Alox15b	2062	1
Dcps	1202	307
Tor1a	1376	395
Ffar1	905	0
Fzd9	2315	112
Rbm45	1778	406
Grina	1773	9179
Riox2	1822	259
St18	3982	341
Tmprss5	2366	1767
Cyp3a2	1990	0
Cyp2d1	1623	206
Ugt2b17	1811	0
Dhrs4	1372	284
Slc35e4	2086	839
Rab8b	726	308
Cyp4f6	1762	319
Gja8	1617	0
Gzmf	871	0
Ppp1r17	1734	21
Gzma	786	0
Pkig	950	763
Lzts1	4991	374
Rnf40	3421	839
Mnat1	1302	296
Myo7a	6807	414
Fzd3	2754	335
Krt9	1907	0
Dab1	1668	102
Slc17a3	2279	2
Npc1	5161	4636
Slc12a8	2431	14
Npas4	2460	2
Prop1	673	0
Sec11c	677	2979
Hspa4	4520	4706
Nalcn	6727	1128
Itgb3	2150	108
Ppbp	352	0
Mrgprf	2069	153
Rcan1	2134	1869
Slc17a8	3158	8
Ly49s3	1394	0
Gpr3	966	19
Soat2	2193	0
Vom1r90	1497	0
Klhl12	1824	278
Zfp709	2768	238
Zfp597	1579	126
Serpinb10	1410	25
Cst12	549	0
Nptx1	4938	1162
Prl3a1	963	0
Sostdc1	1618	36
Prl7b1	892	0
Duox1	5205	62
Sclt1	2303	166
Cacna1h	7871	597
Prrx1	1376	401
Rims4	810	40
Rln3	470	3
Slc13a5	3190	47
Kcnj14	2729	443
Erc2	2770	131
Erc1	3421	335
Sptan1	7868	18476
Bpnt1	1938	1003
Ccnb1	3273	495
Ccnd1	3809	4564
Cdc20	1774	454
Cdc42	927	3646
Ddb1	4244	5310
Decr2	1450	155
Canx	4986	14481
Ache	2053	1458
Fgl1	1099	0
Ppp1r14d	742	8
Yif1a	1093	172
Dus1l	1723	383
Ifi47	1874	380
Tbkbp1	3307	714
Lzts3	2495	407
Osbpl1a	3042	2439
Eif2b1	1476	505
Entpd2	1886	847
Bpifa1	1054	2
Txndc9	1242	810
Plekhb1	1901	12161
Fntb	2586	1379
Fzd2	1904	413
Gabarap	824	4597
Gstm5	678	776
Hdlbp	4388	5645
Hyal2	1880	434
Kcnk2	3260	400
Masp2	2095	110
Mcpt2	744	0
Ppp1r14b	722	889
Eaf2	1107	2
Cited1	848	30
P4ha1	2123	1162
Pex14	1903	721
Prb1	529	0
Prpmp5	1006	0
Slc30a4	5410	918
Spon1	4019	2005
Surf1	982	241
Vps45	1997	598
Tpbpa	703	0
Timm10	1058	227
Thop1	2394	674
Pou3f2	5904	366
Gcgr	1929	14
Hbg1	444	0
Mrgprx1	1014	0
C2	2604	2133
Pxmp4	1338	262
Impa2	1341	99
Ppif	1483	387
Fxyd3	453	287
Has3	2465	15
Afm	1827	0
Slc6a15	3504	506
Pycard	582	375
Has1	2096	75
Elavl3	1601	1576
Zfp161	3362	307
Elac2	2921	589
Aip	1825	825
Tac4	1083	10
Ccr9	2568	4
Zp4	1708	0
Chmp3	831	1094
Wrnip1	2609	520
Fibp	1155	711
Gm2a	2003	4527
Atf5	1024	1310
Zc3hav1	3282	411
Cyp2d3	1628	27
Hmgcs2	1980	242
Kcna1	1746	844
Reg3g	773	2
Slc9a4	3182	3
Pcdhb12	3007	57
Myo1e	4037	2003
Tubb5	2218	13966
Clcnkb	2305	10
Aqp11	1289	140
Csn1s2b	777	0
Wfdc2	711	36
Prl8a5	891	0
Vom1r105	1379	0
Parm1	1163	188
Brinp2	4127	431
Sgpl1	2036	1426
Npc2	1256	7776
Hsbp1	1201	4265
Selenos	1146	846
Brinp3	3039	284
Arhgap39	4612	833
Cyp4f4	2101	27
Cyp4f5	2401	57
Pdlim7	1690	1176
Smim3	1702	385
Prss3	820	0
Krt20	1307	0
Olr1278	1241	0
Vom2r27	2889	0
Vom2r53	2791	3
Testin	1364	5
Phax	1553	466
Cdk5rap2	5654	1508
Asic3	1602	11
Akr1b8	993	189
Fads3	1442	538
Gnat3	1670	0
Cryba2	685	7
Tfpi2	1130	86
Stk16	1482	634
Abi2	3577	2263
Dlgap4	3320	1249
Unc13c	7250	906
Vps54	4165	801
Obp2b	733	0
Havcr1	2523	2
Pcyt1b	1950	414
Pex5l	1809	630
Gimap4	1444	2
Clmp	3903	512
Cryge	617	0
Yy1	1236	562
Klra22	1134	0
Klrb1b	672	0
Olr59	2887	36
Cyp2b3	1744	0
Ugt2b1	1959	4
Vom1r100	1292	0
Np4	493	1
Olr1271	1439	0
LOC286960	846	0
Slc22a24	1972	0
Cyp2d5	1590	21
Hsd17b6	1529	0
Abca5	5170	389
Fut11	1507	139
Chst15	1701	138
Skap1	1523	10
Gcnt3	1962	0
Tmsb15b2	413	245
Zfp455	2169	132
Vom2r32	3568	0
Vom2r40	2415	0
Vom2r18	4443	0
Vom2r31	3900	0
Vom2r75	3343	0
Pnrc1	1610	721
Ugt2b7	1921	0
Tox4	2945	1454
Taok1	3195	1195
Lgr4	3497	844
Defa5	487	0
Zfp689	2408	235
Mapk15	1872	101
Zfand4	2234	107
Olr1361	942	0
Olr287	936	1
Olr1082	954	0
Tas2r123	1002	0
Camk2n1	409	1117
Slco6c1	2228	0
Ceacam4	677	14
Rpl13a	652	8690
Bbc3	1340	105
Fzd5	1758	100
Tph2	2580	11
Lat2	615	323
Ncstn	2891	2276
Cd6	2924	133
Rcan2	3348	4382
Wnk4	4080	511
Gnl3	1783	601
Ctsr	1196	0
Id4	1626	1469
Taar4	1044	0
Taar6	1038	0
Taar7a	1077	0
Taar7b	1077	0
Taar7h	1077	0
Taar7g	1077	0
Taar7e	1077	0
Taar7d	1077	0
Cacna2d2	3502	557
Tpsg1	1113	5
Igf2bp1	2105	1
Cacna2d3	3269	503
Disc1	2475	76
Ssx2ip	2522	397
Ric8b	1760	306
Taar8a	1125	0
Taar8c	1022	0
Taar8b	1035	0
Taar9	1017	1
Hnrnpr	2616	203
Yrdc	1527	280
Ppil3	1028	217
Car11	1322	816
Agrn	7279	2971
Ppm1f	1935	1084
Fcgr2b	1388	1229
Cryl1	1416	294
Slc1a5	2541	388
Klk1c9	859	0
Cyp4a3	2123	0
Hsp90aa1	2782	7874
Ldlr	3038	1517
Igsf1	4407	438
Kdm3a	4429	1052
Psip1	2542	1467
Cyp2j3	3582	596
Cyp4a1	2089	1
Eef1a1	1730	34800
Sqstm1	2182	8960
Abra	1282	0
Ugt1a8	2228	0
C6	2991	208
Ppargc1b	3150	79
S100vp	774	0
G6pc3	1471	1149
Clic6	2226	65
Myod1	1948	2
Naglt1	2173	2
Vcpip1	3864	736
Kcnmb2	708	13
Xrcc5	2515	690
Slc22a17	2342	7407
Csrp2	841	389
Gstm2	657	280
Slco3a1	2133	804
Scgb1d2	412	0
Serpinf1	1412	1000
Nampt	2563	1103
Sdccag8	2534	369
Vac14	3061	1156
Orc1	2559	73
Pafah2	1191	92
Sel1l	6380	4823
Smug1	1026	75
Il1rapl1	2165	33
Gpbar1	990	1
Tmem132a	3066	1218
Insig2	720	208
Slc4a10	3623	464
Mtus1	4043	2082
Itpkc	3293	355
Abca1	6796	2171
Nrep	435	116
Sla	1630	335
Plod3	2752	1529
Mapkapk2	2823	1714
Eddm3b	1177	3
Cpg1	4208	1
Gpm6a	2796	2356
Entpd3	3066	260
Amigo3	1527	67
Tmem184c	2263	902
Sytl5	2262	80
Cyp27a1	2129	363
Trim50	1452	2
Kat7	3218	1628
Ms4a14	3785	2
Arfgef2	5767	1146
Tp53inp1	986	124
Lhfpl1	1067	4
Tnfrsf12a	963	593
Cyp26b1	4550	110
Whrn	2761	859
MAST1	4711	1175
Slc38a2	4612	4319
Gmfg	525	415
Cand2	4309	470
Nudt6	1058	291
Mlnr	1089	28
Kcnip4	1289	164
Lhx9	1298	2
Mustn1	1078	125
Hrc	2364	17
Hs3st2	2280	58
Gstk1	897	386
Klre1	758	2
Robo4	2886	0
Spats1	1212	28
Rtn4rl1	3287	201
Ctsm	1347	0
Ppp2r5b	2213	1841
Rtn4rl2	1304	42
Abcg2	2175	503
Gldn	2385	788
Lgsn	1904	3
Tnfsf9	1310	66
Zar1	1280	2
Sgms1	2246	692
Lhfpl4	978	112
Spg7	2479	778
Nsmaf	2784	462
Hps6	2610	251
Otop1	1827	14
Grpca	833	0
Klhl24	4608	1601
Tfb1m	1585	312
Cd2ap	1965	592
Niacr1	1083	53
Prss21	1087	0
Rdh10	1061	251
Kir3dl1	1293	0
Nadsyn1	2178	349
Retnlg	336	1
Isca1	1854	1939
Hax1	619	454
Tsg101	1465	1569
Sgtb	1478	390
Serpina16	1572	0
Fbxo11	3725	1356
Syt15	4049	5
Gpr151	1395	8
Plppr3	2415	378
Kif15	4214	177
Col23a1	2731	116
Pigu	1601	475
Tbx3	2232	41
Slc29a3	1809	849
Kiss1	393	0
Adam28	2335	0
Spaca9	649	23
Acsm4	2056	6
Gpr141	744	5
Acad9	2443	696
Tnni3k	2982	6
Gpr119	1407	0
Gpr135	1374	21
Opn5	1601	0
Ncr3	817	20
Rhot2	2762	939
Cyp11b3	1497	0
Corin	3640	9
LOC299282	1875	0
Myocd	4950	22
Micalcl	2326	18
RSA-14-44	1373	0
Ndufa10l1	1434	10
Cbr4	1170	223
Rnasel	2481	242
Bysl	1671	278
Rab40c	846	193
Ccdc50	1022	568
Chp2	1222	41
Cct4	2110	3081
Amigo2	3097	146
Smagp	1496	86
Smptb	1883	0
Cox7b	448	1220
Strada	2016	771
Pxk	2797	1434
Tmem255a	2281	371
Zfp472	2111	91
Cd276	3033	992
Rhebl1	1196	76
Camk1g	2367	370
Acbd3	3419	953
Myrip	2571	414
Prss27	1153	0
Tnfaip1	3859	1719
Serinc1	2716	12355
Cxcl11	1054	39
Ston1	3131	702
Zfp24	1381	588
RT1-DOa	757	4
Ube2v2	3260	1029
Rhcg	1938	5
Rhbg	1667	19
Cox8c	551	0
Stk40	3468	1595
Adprh	1519	914
Gabra1	3611	409
Gabrg2	1401	327
Ssbp1	583	250
Sra1	928	578
Ctsz	1355	4137
F8	8326	853
Myadm	2851	1613
Krt5	1473	0
Ldhal6b	1424	2
Polr2m	2077	1936
Gpx2	1010	5157
Srpk3	1963	27
Rtkn	2570	239
Stk25	2004	1622
Ermp1	5094	2288
Prkag2	2216	762
Setsip	858	0
Tmem159	1368	761
Pigw	1509	197
Slc10a6	1113	67
Kif27	4468	91
Trmt11	1491	96
Myd88	2158	506
Tlr9	3247	52
Uts2b	747	0
Bst2	755	339
Qrfpr	1302	17
Qrfp	375	0
Cyss	426	0
Kpna1	1644	613
Tmem132d	3409	62
LOC288913	660	620
Vcsa2	662	0
Psmd6	1317	1769
Chdh	3407	454
Commd3	921	1281
Cyp2b21	1868	0
Art2b	1183	1
Kctd13	1699	459
Arl6ip1	2116	4592
Psat1	2035	2953
Ly6g5c	686	0
RT1-DMb	1293	720
RT1-DMa	1088	506
Etfdh	2218	789
Gid8	1431	845
Tpd52l2	1376	864
Atp6v1e1	1227	3830
Klra5	1154	6
Col27a1	5568	1275
Scin	2148	9
Rab15	3391	1094
Cry1	2923	275
Eif3h	1241	1627
Kifc2	3172	1128
Rpl3	1291	13025
Cmtm8	1149	31
Vwa5a	5932	942
Mrps18a	824	615
Srr	2027	582
Rundc3a	2052	2454
Arhgap27	2610	380
Slc16a6	2033	224
Adamts5	2778	247
Kcnt2	3535	78
Slc1a4	1996	371
Sh3rf1	2685	291
Ccdc127	1254	371
Pde8a	2560	737
Igsf10	8808	409
Tlr2	2594	662
Zmynd19	1218	132
Fam3c	1354	576
Etfbkmt	1607	167
Ppm1e	2743	432
Tmem110	1608	356
P4ha3	1660	164
Hbb-b1	627	238
Tmem138	1274	139
Mpped2	1597	202
Gpcpd1	3207	1508
Pck1	2635	0
Dgki	3898	352
Ndufaf4	2053	290
Mup4	772	0
Usp48	5706	690
Mal2	2780	227
Sgsm3	2838	842
Sdhd	1220	1875
Bzw1	1777	2330
Rgsl2h	1008	0
Tlr3	3384	425
Nme8	2083	1
Gkn1	706	2
Slc35b1	1287	941
Sectm1b	1103	35
Pno1	1511	474
Rcbtb2	1959	453
Serpinb6a	1351	1025
Nob1	1529	691
Tsks	1807	7
Tcirg1	2505	1908
Nudt22	1067	175
Cct3	1873	2971
Orc4	1647	439
Serping1	1791	2675
Tubb4b	1549	5338
Svs1	2867	0
Necap2	1865	1542
Adi1	1314	334
Tmem19	1818	280
Impdh2	1643	1611
Plekha4	2803	602
Lamtor1	1072	517
Ikbkg	1239	150
Zfyve27	5416	1188
Fam198b	3591	627
Galnt13	2188	122
Large2	2398	38
Hp1bp3	3182	3671
Flvcr2	3395	222
Mfng	1770	272
Nfkbie	1604	250
Cnppd1	2214	1161
Popdc2	2225	54
Fgfrl1	2351	1922
Angptl4	1846	540
Tmbim4	859	677
Cbx7	3195	941
Gaa	3366	5599
Ddx24	2820	1523
Ift81	2652	468
Washc2c	4256	3577
Rdh16	1920	163
Acvr1b	2276	472
Doxl1	2274	2
Nhlrc1	1191	99
Fshr	2364	4
Pcsk9	3333	9
Sec61a1	3036	2506
P22k15	1438	0
Rela	2443	1159
Pde8b	2426	293
Mdga2	3352	205
Babam2	1532	994
Doxl2	2276	0
Krt8	1666	97
Prss30	1621	3
Eif4a1	1770	5964
Wrb	2406	1357
Spata18	2017	42
Mvb12a	1059	654
Sil1	1629	627
Abcc12	4541	9
Cfdp1	1210	947
RGD735065	1253	1051
Eif2s2	1438	1855
