Geneid	Length	genome_mapping/135-P_R1.rn6.sorted.bam
Myo18a	6950	2586
Ap1s3	2530	47
Cmtm4	1446	296
Kctd16	1393	20
Nlrp4	3387	0
Prkcb	3666	1282
Ercc2	3548	296
Hbz	589	0
Slc25a32	2313	152
Fam118a	2446	206
Sh3bgrl	2880	5862
Hmgb3	1521	156
Spred3	1771	191
Rnf128	1802	116
Armc8	4447	593
Porcn	1874	511
Dmkn	1831	3
Tmem184b	3324	1096
Zfp609	8451	995
Sowahd	1630	0
Sco1	1580	178
Dusp3	4231	7324
Manbal	1084	870
Aplf	2572	178
Lsm11	1144	63
Clec7a	2427	320
Ctnnbip1	2540	787
Rbpms2	1872	42
Dram1	2744	94
Prr19	1291	1
Sept6	2064	413
Bcas3	3002	823
Atp13a2	3790	2495
Tle1	2892	235
Hfe	1670	146
RGD1311345	2555	494
Chac1	1569	166
Il20rb	1107	21
RGD1564599	527	0
Cml2	681	0
Aak1	7976	1862
Vps25	1090	1087
Hoxd9	1817	20
Lyrm9	1575	207
RGD1562987	926	1980
Stag2	6122	2420
Gja10	1521	0
Art4	2436	18
Ahcyl2	5017	2647
Vps50	3535	976
Ntn5	1422	6
Nsmce3	1326	240
Trappc10	6609	2147
Mios	3744	273
Spag8	1549	46
Minos1	506	880
Dglucy	3102	289
Dcaf13	1499	466
Mrgbp	1454	84
Itga8	5861	349
Slc9b1	2254	15
R3hdm4	1777	1364
Arid3c	1233	2
Anapc13	616	409
Stk36	5031	174
Aldoa	1610	15884
Tfpi	3925	781
Hoxc8	1226	514
Lrrn2	3281	831
Glcci1	2452	356
Ptpn11	5538	10919
Tctn1	4061	516
P2ry10	2924	1
Mageb4	1579	0
Cars2	1806	252
Ift52	2123	922
RGD1565655	1499	0
Sdhaf1	950	0
Dcaf17	1865	84
Clec2e	609	0
LOC100361645	1755	4
LOC100362040	1770	0
LOC100362110	1866	0
LOC100362172	660	0
LOC100363112	665	2
LOC100363129	648	3
LOC100363193	1641	0
LOC100363289	576	8
LOC100363531	516	2
LOC100363867	426	0
LOC100364769	1311	0
Cep85l	2893	121
LOC100366054	1243	5
LOC100360244	378	3
LOC100364673	1192	2
LOC100366030	560	26
Ubr2	5187	1391
Ubr1	5129	849
Oscar	2029	31
Nubpl	1157	164
E4f1	2593	339
Igf2	4646	4201
Psap	2569	37629
Igll1	630	0
LOC100365112	1957	0
Ankrd29	2273	499
Ces1a	1895	6
Ces2j	1736	0
Caly	1108	992
LOC100361087	879	40
Adgrl2	5953	504
Arr3	1238	18
Phka2	3738	50
Smtnl2	2437	194
Plekhg1	4390	455
Lemd3	3120	312
Ryr2	16285	863
Tcf7l2	2992	231
Ccdc27	1959	4
Heatr5b	6722	865
Shc4	1869	190
Rbl1	2995	165
Tbc1d8	4093	253
Sgcb	3711	3365
Endou	1236	105
Tbr1	3942	10
Mark4	3217	684
Ppp1r16b	1886	1706
Spcs3	763	408
Tubg2	1614	199
Ebf4	2619	136
Paqr6	1095	533
Grxcr2	1166	1
Dsg3	2928	0
Golga4	6922	1765
Cib3	564	0
Rnf148	1103	0
Rpp30	1440	410
Wdr24	2738	441
Mical3	6367	949
Ropn1l	769	19
Hoxa6	876	9
Aldh8a1	1732	3
Mitf	4785	716
Zc3h10	2080	240
Efcab9	651	1
Ccl1	452	1
Rnf150	1793	56
Usp33	3636	2167
Mtmr11	2713	561
Clrn2	699	0
Nr5a1	2182	3
Rbm24	2619	26
Hfm1	4305	32
Phtf1	2790	849
Tex28	1218	3
Tmem223	748	457
Magohb	630	66
Tex12	372	16
Taf1b	1962	128
Ice2	3155	176
Nrg4	754	13
Celsr2	9023	1499
Hsd17b14	813	14
Ppp2r5c	1656	1948
Cpne6	2021	448
Eri2	3450	137
Il17c	612	0
Gzmn	856	0
Pygo1	1254	58
Siah3	807	16
Mapk7	2738	69
Ddx54	3128	830
Smg7	5719	1053
Slamf7	1029	2
Slc2a9	3384	148
Nsd2	5698	656
Ccdc85a	1694	51
Purg	1289	45
Rab11fip1	7848	78
Wnk2	6450	810
Syce2	753	45
Mtss1l	3450	3120
Tcte3	423	2
Atg16l2	2097	174
Ltbp3	4389	1543
Trpm3	6880	1248
Sorcs1	3940	644
Dip2a	5425	2412
Ankrd33b	1791	27
Mbnl1	1164	688
Golim4	2921	966
Pmf1	609	115
Dennd2c	4964	181
Ankrd13c	3855	519
Spg11	7029	722
Brpf1	4571	506
Tmem40	609	1
Dock7	6759	1629
Ptpru	5129	421
Fbxo44	1317	1076
Midn	1725	565
Phldb1	5398	3619
Elmod1	2471	916
Rnf123	4627	1603
Trem3	893	5
Cul9	7668	681
Tdrd6	6907	3
Myom1	5545	18
Lonrf3	2711	246
Bcor	6411	423
Bcorl1	6855	390
Nmral1	1016	240
Rpl3l	1336	4
Prpf8	7246	3420
Gprc5c	1857	50
N6amt1	917	126
Nsun5	1542	181
Mgst3	599	973
Fras1	13323	110
Usp46	4594	1661
Dhx15	3007	1639
Prmt9	2740	317
Fhod1	3711	490
Spcs2	2956	2159
C2cd3	7152	433
Palb2	3571	119
Ranbp2	10277	2856
Mrps36	920	541
Ankrd50	4831	568
S100a13	484	887
Cisd2	2879	1076
Lama5	11307	364
Tmem60	1370	293
Kel	2259	6
Zfp362	1889	262
Lrrc9	3485	27
Spats2	2607	478
Lima1	4204	770
Gramd1b	2831	543
Vill	2662	10
Tspyl2	2709	1278
Smok2a	1466	0
Zfp418	2715	38
Map3k10	3447	800
Phldb3	1903	48
Wdr62	4740	93
Lrrk1	6445	500
Mctp2	2619	37
Mex3b	3401	89
Fsd2	2927	5
Tenm4	8561	394
Ints4	3154	956
Prkrir	3353	1040
Plpp4	1242	197
Fcho2	3051	714
Fan1	3395	175
Gbf1	6369	1643
Slc35g1	1104	14
Slc16a12	1876	101
Ankrd22	714	0
Coro7	3241	1214
Trim58	1458	2
Nlrp3	3857	306
Alkbh5	1755	310
Usp22	1578	1187
Ulk2	6362	1933
Hs3st3b1	1612	4
Ctns	2010	336
Rasl10b	1244	90
Hoxb8	973	524
Tmem101	1695	325
Ghdc	2160	202
Tlk2	3686	766
Tanc2	7004	1244
Tmem104	1976	310
Mrpl58	828	420
Atp13a5	4464	118
Atp13a4	3901	101
Parp14	7087	342
Dopey2	7140	826
Urb1	7292	377
Hunk	2145	29
Gsx1	786	0
Rbak	2923	96
Rilpl1	2030	611
Tchp	2653	478
Bicdl1	3006	224
Tmem185b	3332	419
Thsd7b	5165	105
Zbtb41	2727	209
Edem3	2899	703
Ly9	1968	4
Pld5	1720	70
Ints7	3415	441
Ugt2b10	1599	1
Cwh43	2461	2
Limch1	3918	2170
Wdr19	4315	424
Mfsd10	1371	492
Nat8l	3279	3168
Sfi1	3879	423
Bcl11a	2750	62
Fancl	1653	185
Rnf17	5146	1
Spata13	3986	409
Kcnrg	807	35
Pcdh9	5595	2294
Cln5	2033	236
Triml2	1293	0
Trpc7	3055	12
Carmil1	5007	714
Arhgap21	6637	3043
Nebl	3127	578
Zfp516	3456	173
Cep120	4586	911
Ablim3	2833	257
Frem3	6595	56
Otud4	3832	421
S100z	300	0
Zfhx4	13927	180
Samd7	1338	0
Fndc3b	3682	286
Fat4	16046	176
Aadacl2	1206	0
Plch1	5598	202
Pglyrp4	1128	0
Iqgap3	5795	213
Rsbn1	6739	569
Ddx20	2752	330
Chi3l3	1185	0
Kcna10	1755	0
Vav3	4642	230
Slc30a7	2032	266
Ndst3	2776	56
Def6	1893	47
Fance	1854	253
Jmjd1c	8363	1916
Stox1	2937	1
Rps6ka6	2583	59
Fndc3c1	4232	2
Taf1	7085	1407
Awat2	1002	0
Mtmr1	3485	383
Hs6st2	2394	206
Med14	5076	605
Lancl3	1263	11
Ccdc120	2018	57
Shroom4	4741	69
Nxf3	1941	0
Hccs	2397	420
Nhs	5813	79
Ptchd1	2676	58
Elf4	2448	120
Stk26	1882	43
Ttc21b	3512	256
Fastkd1	3555	375
Smtnl1	1636	2
Dnajc17	1004	169
Ap4e1	3448	294
Samhd1	2327	97
Cass4	2421	36
Cdh26	2286	5
Dlx2	999	0
Dennd1a	4113	607
Dbf4	2263	33
Dfna5	2217	259
Il12rb2	2610	29
Cacna2d4	3461	12
Ccdc77	2441	119
Rassf8	1420	277
Msc	612	18
Rad54b	2804	26
Thoc2	7636	1163
Frem1	6630	36
Cachd1	4443	347
C8b	2395	0
Dock11	6660	647
Dmrtb1	1047	9
Mycl	1110	116
Tfap2e	1854	1
Ago1	7378	1202
Padi6	2052	0
Plekhm2	3268	1941
Aadacl3	1227	0
Thada	6870	417
Plekhh2	4467	218
Prox2	1782	13
Trip11	5934	683
Wdr60	3192	347
Sp8	1565	18
Macc1	2791	0
Casp14	741	0
Odf3l2	834	1
Aldh1l2	3196	77
Utp20	8733	355
Scyl2	4745	782
Amdhd1	1290	3
Nav3	7492	552
Best3	2965	0
Srgap1	3258	196
Nop2	2544	283
Atmin	4797	283
Foxred2	1998	71
Mcat	1900	175
Lrrk2	7581	349
Spryd3	2414	1817
Dpy19l1	4662	6697
Ubash3b	2585	311
Pih1d2	1304	106
Cln6	1958	554
Elovl4	1413	324
Nrk	4365	1
Trank1	8996	557
Dclk3	3249	180
Trim71	2568	0
Zfp445	6069	1386
Tnfsf14	720	2
Tmem151b	1686	169
Mcm3	2932	298
Ccdc150	3309	26
Ankrd44	6099	819
Pard3b	3612	97
Ino80d	3076	120
Tns1	6126	859
Sgpp2	1126	133
Espnl	3000	15
Hjurp	2859	124
Mettl4	2039	39
Arhgap28	3552	72
Fam120a	4962	2535
Hhip	2542	243
Dpf3	1240	29
Ubp1	3469	1414
Supt6h	6434	2514
Frmd4a	3418	457
Rhbdl1	1512	448
Vmo1	662	12
Spata22	1226	12
Wipf2	1916	264
Gramd1c	1454	75
Rhbdd2	1168	391
Scyl3	2966	232
Gpa33	1077	0
Dusp23	453	34
Dcp1a	1806	167
Rbp3	3777	0
Ccny	1456	965
Bend7	1288	40
Cplx4	613	1
Gnal	3024	634
Ube3a	5795	960
Ppme1	2436	1197
Trim66	4047	48
Tgfb1i1	1970	377
Pnpla1	1770	30
Cetn3	936	192
Atp6ap1l	1150	13
Elovl7	875	831
Hey1	885	245
Foxo1	2560	361
Mfsd1	2173	1534
Wnt2b	1774	32
Ndst4	2619	47
Ap1ar	2374	588
Sohlh1	1074	0
Dnajc24	801	127
Tmem87b	2141	581
Kat14	3469	262
Bmp7	2448	359
Rtel1	4237	920
Lmbr1	2702	341
Rbm33	3734	604
Actr3b	1100	293
Cdk6	1502	55
Flnc	9049	3784
Fkbp4	2845	2019
Cspp1	4232	577
Ripk2	2582	401
Efcab7	2157	125
Raver2	2452	351
Ifnlr1	1593	34
Il22ra1	2118	1
Zbtb40	4238	257
Stxbp6	1329	334
Gsc	1158	0
Garem2	2662	113
Ankrd52	3386	526
Syde1	2256	254
Pwp1	2056	294
Polr3b	4132	303
Scrib	5547	1594
Puf60	1883	1997
Nphp3	4413	180
Pcbp4	2021	2932
Nme6	1092	158
Gpd1l	1261	259
Tmem42	1306	321
Aff3	3803	375
Prrg1	1310	306
Mid2	2631	281
Cyb5d1	687	84
C1qtnf9	1191	379
Micu3	1865	578
Ero1b	1389	210
Stk32a	1437	234
Alpk3	5055	171
Trpm5	3471	2
Ms4a15	1282	0
Tll2	3045	37
Edar	1347	24
Nup210l	5646	12
Myo3b	3760	3
Sp9	1484	5
Hoxd12	964	0
Nkx2-2	1393	401
Scrt2	918	17
Ttc39d	2309	1
Dhx57	4435	1160
Six2	1320	1
Alkbh8	2467	150
Gli1	3501	113
Zfp251	1902	213
Asb9	963	0
Glra4	1405	8
Gpr50	2012	4
Baz1b	6387	1723
Btaf1	8366	813
C1qtnf2	1216	88
Smcr8	3274	322
Slc47a2	1686	13
Zfp286a	2961	151
Shisa6	1566	45
Pik3r5	3031	218
Nlk	3601	212
Hoxb5	1534	173
Ern1	2954	142
Slc35a5	2079	492
Mn1	3915	57
Dusp27	3899	2
Uap1	2249	947
Fcrlb	1412	3
Slamf6	1634	1
Opn3	1751	83
Pkd2	4851	1033
Grxcr1	1075	114
Shisa2	959	10
Il17rd	2223	108
Lrit2	1650	0
Msr1	1365	225
Aoah	1693	40
Myo7b	6568	14
Siglec15	1026	17
Dok6	1445	134
Adamts18	3774	4
Ptprh	3407	22
Ppp1r12c	3004	1476
Dact3	2803	1038
Cd177	2712	5
Wdr93	2082	12
Tmc7	2181	115
Ahnak	17592	6211
Fxn	767	212
Pgm5	2850	1496
Cd274	873	50
Lipn	1197	0
Calhm3	1035	2
Msh3	3780	169
Zfyve16	5372	847
Ccdc152	876	24
Tsc22d2	4600	372
Pglyrp3	1045	0
Gpsm2	2516	229
Synpo2	4092	314
Mfap1a	1871	627
Duoxa2	963	1
Napb	897	523
Samd10	1316	105
Atg9b	2775	5
Fam126a	1798	240
Thsd7a	4935	452
Stk31	3238	0
Evx1	2310	2
Ccdc129	3146	0
Chst13	1023	5
Srgap3	3671	781
B4galnt3	2970	7
Cecr2	4478	183
Clec1b	912	4
Rergl	979	1
Lmntd1	1233	0
Sntg1	1547	134
Spaca1	982	0
Otud3	1528	92
Pax7	1512	3
Itpk1	1635	793
Cyp4f17	2145	94
Slc5a8	1902	1
Il22	540	0
Dtx3	1558	981
Fam19a5	1827	836
Odf3b	964	15
Hephl1	3405	10
Slc37a2	1521	90
Bsx	869	0
Pdzd3	2120	29
Layn	1162	116
Gfral	1185	1
Plscr5	825	16
Kif9	2373	43
Treml1	1140	9
Mreg	645	74
Fancb	2657	95
Rps6ka3	7031	1276
Cd209e	717	0
Cd84	1005	504
Il25	510	4
Idi2	540	0
Slc38a8	1299	8
Lypd5	771	0
Stard5	1202	237
Ankrd7	840	4
Nobox	1575	0
Noto	738	0
Slc15a5	1716	0
Map4k5	3305	1054
Sult6b1	1112	53
Glb1l2	2436	21
LOC100360933	700	2
Med12	6792	1038
Sgk1	2825	6166
Chtf8	3051	805
RGD1564770	558	0
Cacna1b	9718	682
Pet100	1205	495
Tex13c	2198	0
Tmem178b	10116	1586
LOC100359907	566	2
Rpl39l	507	5
Brk1	1102	2582
Ndufaf8	453	257
RGD1559536	353	0
Coa5	3869	2516
Romo1	403	274
LOC689574	761	772
Srsf5	1180	3599
Lrrc58	1155	775
Camta1	8753	2474
Uaca	4422	764
Ccdc179	364	0
Smlr1	563	0
Krtap19-5	201	0
Lrrc29	2307	9
Rp1	6991	1
Dcdc2c	1172	0
RGD1307443	4098	217
Gje1	618	2
Cntd1	2501	37
Oxr1	4941	3516
Grin3a	3217	160
Fam98c	1345	339
Tead1	1563	159
Cyp2b2	1885	0
Grcc10	758	410
Ccpg1os	737	83
Dgkq	4536	913
Ceacam19	2024	0
Apoo	889	444
Bdp1	1234	27
Gtpbp1	2647	469
Hdac9	3503	161
Cd300le	731	127
Eif4ebp3	634	153
Ankhd1	8107	993
Cenps	789	248
Cd247	1709	3
Cd300a	1499	235
Dmac1	872	286
Shisa8	1896	70
Zfpm1	3088	185
Tmem262	511	2
Serpina5	2163	0
Rangap1	2768	1796
Nfatc1	4114	324
LOC100362981	312	0
Frem2	9807	35
Lyzl4	580	0
Wfdc6a	749	11
Cenpw	1601	69
Stab2	7526	50
Swi5	685	1386
Kmt5a	969	412
Tmem200c	3064	782
Wfdc11	255	0
Wfdc16	336	0
Tom1l1	2281	355
Ncmap	509	136
LOC100362690	300	0
LOC688335	300	0
Cpne1	1611	301
Cpne2	1623	360
Fosb	3251	27
Pate3	297	0
LOC100359968	306	0
LOC100360095	303	0
Il31ra	2440	1
Pcmtd1	3984	1982
Tyk2	4535	828
Gng2	3652	2323
Pkd1	13813	2160
Snhg11	2131	2853
Ace3	2555	0
LOC100361828	321	0
LOC100360049	306	0
Kcnip1	1714	459
Ino80	6008	701
LOC100359924	360	1
Accs	1908	113
Pate-f	327	0
Pate2	327	2
RGD1565367	1989	21
Ankrd55	2977	148
Kif28p	3105	1
LOC688925	345	0
LOC100362078	348	0
LOC100360619	309	0
Pate1	378	0
Tmem232	2322	0
Kank2	4792	1197
Parn	1875	390
LOC100363294	941	0
Wac	2255	1200
Lrcol1	806	2
Pcp4	698	1218
Mapk9	3770	2047
Panx1	2466	183
Mapk10	2770	1331
Eloc	2303	648
Hrh3	2772	173
Snap25	2044	19296
Adcyap1r1	6428	2638
Slco1b2	3218	0
Tmem176b	1682	7424
Igf2bp2	3629	67
Grin1	4343	1592
Slc12a1	4755	14
Ppm1b	5181	1698
P2rx3	3914	30
Dync1i2	2821	3469
Nsmf	2894	1948
Bdnf	6072	67
Sftpa1	1825	0
Psg19	2775	0
Ntrk3	2822	328
Agxt	1708	0
Tnnt3	1121	64
Apoe	1338	29710
Fxyd5	999	1286
Arhgap17	3416	725
Kcnn4	1935	92
Gucy1b2	2495	9
Snurf	1469	7
Bdkrb2	4127	98
Rnh1	1869	1980
Slc8a1	6343	1013
Tg	8722	11
Adcy6	5965	1040
Gls2	2887	417
Slc25a3	1473	5782
Slc4a8	3701	145
Trpv2	2804	261
Flot2	2727	1953
Kpna2	1978	718
Ciita	5515	18
Sphk1	3781	228
Nr1i3	1528	173
Inppl1	4741	1425
Zp3r	2102	0
Gck	2575	6
Ddc	5198	141
Thrb	6243	471
Stmn4	1413	5192
Slc4a7	4041	284
Ndrg2	2077	28087
Nnat	1350	2755
Ntf3	1560	2
Adgrg2	4608	193
Acp5	1550	82
Hnf4a	4691	6
Gps1	2070	1735
Tp53inp2	4035	11005
Rasd1	1569	113
Rorb	2366	216
Gpn2	1261	160
Cp	4142	5246
Kcnd3	6818	554
Zfr	5011	4028
Fndc5	2178	1183
Serpina3m	1692	0
Ppp1cc	2375	2983
Cc2d1b	3353	1154
Ppfia3	4643	743
Gpr176	3824	145
Zcchc10	1168	145
Htra3	2440	2468
Atp1a4	3447	3
Tmem231	2813	185
Ap5b1	3539	143
Hoxd3	2527	73
Tmem216	1310	230
Snrpc	1071	163
Scn1b	1536	3229
RGD1304694	3211	2923
Cep295	7309	695
Cnnm4	4599	356
RGD1305645	906	110
Apoc3	651	2
Frmd6	4623	636
Tmem59l	1485	1529
Zhx2	2855	544
Ptbp1	2890	1625
Mx1	3466	289
Pfkfb1	1976	23
Faxc	1679	105
Myo9b	7092	3174
Abhd13	5283	512
Amelx	1006	2
Ppm1h	2794	470
Shkbp1	2300	376
Lrrc4b	2729	2359
Fam217a	1875	5
Svip	1179	884
Spn	3866	33
Slc3a2	2079	3446
Marcks	4180	3177
Ndrg4	3166	8280
Ncor1	8307	1734
Foxp2	6754	103
Aldh7a1	1894	1180
Gprc6a	3033	0
Fscb	2792	0
Pdp1	2618	556
Maged2	2277	1258
Trappc2b	1056	62
Nps	270	1
Dnaaf3	2160	33
LOC691807	1081	2538
Atp5mf	432	2347
Nrg1	6296	141
Arhgap35	8364	2140
Piwil4	3109	8
Fam168b	4034	2180
Ulk3	1729	195
Mink1	5008	3215
Tmem35b	1032	63
Rbm8a	1486	765
Gars	2459	1465
Capn9	2434	2
S1pr3	3606	928
Socs6	2943	305
Cetn4	993	82
Paqr9	2297	85
Fnip1	6454	1381
Fnip2	4291	448
Scaf11	7476	1044
Sbf1	6155	3952
Setdb1	4538	887
Fam199x	851	53
Rnpepl1	3153	1345
Wscd2	1861	41
Slc25a45	1611	73
Abhd11	1147	206
Ociad2	1540	331
Col6a4	6344	13
Fzd7	2820	103
Nt5c	802	75
Smarca1	3748	305
Sgo2	3778	32
Fzd10	3194	561
Ago3	3149	209
Brap	3434	689
Fstl5	5095	596
Usp34	11231	2058
Ube4b	5627	1495
Kif19	3472	147
Pou2f2	1875	158
Sox4	4706	469
Usp24	10592	1655
Rai1	7599	637
Ralgapb	7867	2233
Rsad1	1259	67
Atg13	2440	1122
Slc17a4	2461	1
Tmem71	1199	7
Sik3	6248	1882
Cd101	3122	141
Ifna2	579	0
Ankrd10	2307	658
Baiap2l2	1940	92
Hist1h4m	308	6
Sf3b6	710	606
Rnf11l1	1150	802
Csrnp3	2535	131
Chd5	6528	761
Tfe3	3356	675
Pcdh11x	4384	73
Pstk	1136	283
Ttbk1	3924	288
Mvb12b	1376	1085
RGD1308428	6155	1104
Ascl3	646	9
Tnfrsf11a	2718	631
LOC100362783	1054	5
Snrpe	420	131
Cngb3	3092	3
Tmem117	2781	2013
Traf1	1911	24
LOC100911576	1726	0
C1ql4	879	1
Troap	2256	110
Rbpms	1060	52
Nemp1	1656	47
Stxbp5l	3458	167
Pdzrn3	4109	712
Unc79	8313	462
Nelfcd	2043	860
Ylpm1	6942	1199
Cd164l2	854	44
Pxdn	6550	624
Ankrd27	4270	357
Jade3	2502	50
Tas1r2	2532	0
Sox5	2815	48
Col26a1	2724	4
Sdr42e1	2634	81
Ahctf1	8489	902
Prr9	811	0
Ndufa4l2	943	22
Mnx1	1855	4
Zswim8	6026	614
Fbxl14	3814	338
Tcap	958	12
Pknox2	3300	225
Zfp180	3926	1191
Pstpip2	1543	71
Casc4	3870	3520
Hmcn1	18310	154
Thoc7	1391	758
Cdk13	5958	867
Spock1	1500	1888
Abo2	1005	0
Sptssb	2232	138
Cthrc1	1216	63
Ces2	1733	0
LOC100361793	333	0
Ppp1r21	3116	658
Wdr82	3370	369
Tmem120b	1600	135
Zc2hc1b	720	1
Vwce	2622	6
Arhgef40	6118	1436
Klk1c3	817	0
Eya4	3586	193
Galnt11	2667	1039
Slx4ip	1422	48
LOC100365008	517	206
Snrpa1	1039	304
Mycbp	1536	377
Tssk4	1432	2
Ddx55	2343	215
Map7d3	2866	91
Hsh2d	2176	33
Txndc5	2626	1849
Fhod3	5330	825
Prelid2	842	20
Zfp697	1695	4
Vsig10	3129	135
Zfp74	3070	10
RGD1563365	1189	163
Nxnl1	654	3
Taf3	4725	259
Lpcat2	1918	662
E2f4	2020	410
Ddb2	1839	146
Znhit1	893	425
Cyp4f37	2305	1
Cyp2c24	1989	0
Hoxa13	1412	0
St6galnac5	1904	25
Scube3	2985	21
Astn2	4229	190
Tbcd	3869	1125
Ldlrad4	2000	276
Mki67	9880	887
Nckap5l	4688	617
Anks1b	5546	1494
Cpamd8	3551	0
Pcdh15	4656	137
Cux2	5092	386
Nkd1	2556	2890
LOC100910996	1091	605
Acot11	2052	201
Epm2aip1	7349	3582
Prmt8	2012	129
Dhrs7	1278	853
Zfp496	3671	452
Kirrel2	3364	13
LOC689589	736	0
Hs6st3	1896	46
Evi5	5821	1652
Slc9a9	3476	529
Phf20l1	5437	772
Adamts10	4066	1230
Dhx34	3552	268
Gbx1	1831	13
Igsf21	1921	157
Zfp397	2027	143
Themis2	1974	107
Evi2b	1618	231
Gtf2ird2	2943	183
Ints6	4044	481
LOC100365773	2753	98
Ttc30a	2893	59
Spen	11790	1039
Ctnnd2	4653	1831
Prdm11	3755	67
Styx	1208	99
Mms19	3472	582
Dhrs7c	1138	0
Angptl8	877	8
Crebzf	6311	966
LOC100365921	1499	281
Casp6	1582	50
Dlgap3	3876	391
Sec16a	8889	2053
Timm9	912	313
Hmgn5	1961	0
Krt71	2154	12
Ndufaf6	1035	93
Chmp4bl1	1038	1293
Prrt2	2522	1155
Hmgcll1	3162	300
Tsfm	1135	260
Rps27l	698	465
Smim12	981	279
Lyrm1	1242	200
Trim34	2566	398
Srebf1	4435	841
Nfkb1	3956	717
Sfrp1	3892	318
Ncoa6	6694	922
Prkd1	2757	289
Otof	7117	225
Prkcq	3370	560
Epm2a	1142	61
Pde4c	2161	43
Med23	4727	662
Ngf	1075	32
Arfgef1	6945	1643
Ascc3	7446	561
Cep162	5441	264
Hmox2	1946	1603
Srrm2	9051	10743
Crebrf	6459	1679
Rbm26	3502	808
Kdm5a	11192	1399
Cyc1	1195	2140
Smim15	2502	951
Dbnl	2295	2149
Ndufa13	472	1342
Kdelc1	1979	309
Nek6	2360	1940
Sec23b	2758	1011
Cyb561d1	1737	120
Rps5	765	4870
Park7	2256	3064
Tnnt1	944	35
Apoa5	1853	29
Haus7	1367	295
Pja2	4714	8123
Slc30a6	1913	191
Irak1bp1	1077	119
Bcl11b	5419	54
Eif3f	1263	3030
Rasef	2404	39
Iqsec2	5069	616
Map10	2793	31
Srrm3	3549	427
Apex2l1	1551	1
Bfsp2	1549	55
Smad2	2783	458
Ccdc182	789	0
Hnrnpc	1800	156
Mcpt1l1	1032	1
Map3k5	4144	247
Tmem247	742	0
Ptger1	1924	182
Runx2	5667	86
Abca8a	5647	6405
Pnpla3	2759	166
Polr2k	504	579
Enho	952	488
Med7	1172	201
Zfpl1	1304	435
Jund	1680	1512
Armc3	2754	35
Rgs21	473	0
Ppp6r3	4793	1686
Cebpa	2673	446
LOC102551365	573	0
LOC102550396	540	0
Malrd1	6468	11
LOC102547344	408	0
Ac1576	1183	58
Cryaa	1175	8
Map7d2	2152	924
LOC100909648	1450	0
Ovol3	1974	0
Clock	9294	1439
Gpr52	3325	15
Slc1a3	3935	4240
Dbp	1660	1271
Mtfr2	1906	170
Frg1	1113	328
RGD1309028	1401	1
Trim15	3827	129
LOC100361083	4163	123
Fbxl21	1968	145
Oaz1	1049	4821
Kiss1r	1502	23
Tpm3	2832	4003
LOC102552805	3612	64
Atp12a	4447	0
Azin1	4344	4374
Cebpb	1429	102
Crhr1	2575	196
Odc1	2406	1601
Alkal1	569	0
Elavl2	4784	734
Ush2a	15850	20
Tmigd3	1347	0
LOC100911796	1815	0
Adora3	1815	0
Otulin	3311	729
Kbtbd7	4130	109
Col16a1	5212	3033
Safb2	3236	1422
Taf13	1363	1206
Ssna1	929	407
Tmem265	1162	84
Dlgap1	6634	708
Hid1	3232	889
Zbtb4	5748	2534
Vezf1	4458	1395
Cnbd2	2266	57
Prss38	1498	3
Spag11bl	398	0
Rpl26	547	1135
Llgl1	4261	2671
Mrln	434	6
Smpd5	1924	25
Nat6	1424	657
Peg3	8683	5846
Nfe2l3	2389	147
Tmem220	1255	113
Aftph	3749	1024
Tmcc2	3516	3051
Ehbp1	5105	619
Synpo2l	4538	28
Qtrt2	2931	85
Srrd	1116	45
Dcaf6	3133	706
Epgn	1782	2
Fam184b	4988	48
Diaph3	4488	179
Fam8a1	3792	1581
Mcur1	1031	106
Rprd1a	4343	1211
N4bp1	6399	658
Afap1l2	4000	357
Gdpd3	1019	3
Kctd19	2958	30
Depdc1	3327	55
Birc7	1180	96
Ybx2	1555	35
Cluh	5339	1692
LOC100911068	3762	73
Golga7b	1040	202
Hnrnpul2	2378	1996
Syde2	5596	613
Lmnb2	3563	293
Dscc1	1527	58
Rhpn1	3337	525
Stoml1	1987	454
Xrn1	5523	445
Dpp9	3313	901
Eda	4917	76
Gbp4	2560	55
Hypk	609	824
March6	6258	3393
Helz2	10042	170
LOC100911664	3715	1503
Edem1	5707	1695
Dpy19l4	4029	656
Dsel	5714	293
Inip	3259	462
Acot6	1578	2
Phgr1	451	2
Pibf1	2845	249
Nudt7	1100	174
Wfdc8	714	1
Pgd	2127	1657
Rps27a	1090	5591
Samd11	2114	122
Bivm	3295	443
Thbs3	3155	168
Mpeg1	4272	7568
Rcor1	5156	452
Myh9	7421	14
Flt3lg	1088	108
Oxld1	791	105
Tnfrsf13b	821	7
Palm2	2499	52
Arl4c	3425	408
Plin1	2025	0
Hnf1b	2744	3
Nes	6212	546
Ahr	5278	127
Zeb1	5108	2815
Ap1b1	4023	2576
Cacna1g	7777	490
Pigbos1	1246	83
RGD1565725	2612	0
Aurkc	1427	152
Hoxc10	1868	114
Hoxc11	1915	0
Txnl4a	734	291
Kcnj1	3411	2
Sbp	1446	0
Hoxa1	1333	1
Flt1	10798	847
Kcnn2	2069	172
Nlrc4	3441	134
Proz	3562	1
Lama4	6051	645
Tagap	2868	328
Sec24d	3889	632
Osbpl8	6638	542
Ccdc151	2200	19
Actr8	2074	614
Epc1	3761	669
Prrt3	4342	222
Muc19	19996	1
