"id","UniqueID","Gene.Name","Protein.ID","GeneType"
497,"RP24-424K5.3","RP24-424K5.3","","protein_coding"
498,"RP24-424K5.4","RP24-424K5.4","","protein_coding"
499,"RP24-424K5.1","RP24-424K5.1","","protein_coding"
500,"RP24-424K5.2","RP24-424K5.2","","protein_coding"
501,"Hs6st1","Hs6st1","","protein_coding"
502,"RP24-424K5.5","RP24-424K5.5","","protein_coding"
503,"RP23-173H19.3","RP23-173H19.3","","protein_coding"
504,"Uggt1","Uggt1","","protein_coding"
505,"Mir6897","Mir6897","","protein_coding"
506,"Neurl3","Neurl3","","protein_coding"
507,"Arid5a","Arid5a","","protein_coding"
508,"RP23-134L6.5","RP23-134L6.5","","protein_coding"
509,"Kansl3","Kansl3","","protein_coding"
510,"Mir6898","Mir6898","","protein_coding"
511,"Fer1l5","Fer1l5","","protein_coding"
512,"Lman2l","Lman2l","","protein_coding"
513,"Cnnm4","Cnnm4","","protein_coding"
514,"RP23-294I17.4","RP23-294I17.4","","protein_coding"
515,"Gm47280","Gm47280","","protein_coding"
516,"Cnnm3","Cnnm3","","protein_coding"
517,"RP23-294I17.6","RP23-294I17.6","","protein_coding"
518,"Ankrd23","Ankrd23","","protein_coding"
519,"RP23-294I17.8","RP23-294I17.8","","protein_coding"
520,"Ankrd39","Ankrd39","","protein_coding"
521,"Sema4c","Sema4c","","protein_coding"
522,"AC084391.4","AC084391.4","","protein_coding"
523,"Fam178b","Fam178b","","protein_coding"
524,"RP23-247A1.1","RP23-247A1.1","","protein_coding"
525,"Gm24133","Gm24133","","protein_coding"
526,"Cox5b","Cox5b","","protein_coding"
527,"Actr1b","Actr1b","","protein_coding"
528,"RP23-247A1.6","RP23-247A1.6","","protein_coding"
529,"RP23-247A1.7","RP23-247A1.7","","protein_coding"
530,"Zap70","Zap70","","protein_coding"
531,"RP23-247A1.2","RP23-247A1.2","","protein_coding"
532,"Tmem131","Tmem131","","protein_coding"
533,"RP23-328J8.4","RP23-328J8.4","","protein_coding"
534,"RP23-328J8.2","RP23-328J8.2","","protein_coding"
535,"RP23-328J8.3","RP23-328J8.3","","protein_coding"
536,"Rpl12-ps1","Rpl12-ps1","","protein_coding"
537,"n-R5s210","n-R5s210","","protein_coding"
538,"Vwa3b","Vwa3b","","protein_coding"
539,"RP23-259P18.1","RP23-259P18.1","","protein_coding"
540,"Cnga3","Cnga3","","protein_coding"
541,"RP23-271C13.1","RP23-271C13.1","","protein_coding"
542,"Inpp4a","Inpp4a","","protein_coding"
543,"AC133096.2","AC133096.2","","protein_coding"
544,"RP23-271C13.2","RP23-271C13.2","","protein_coding"
545,"Coa5","Coa5","","protein_coding"
546,"Unc50","Unc50","","protein_coding"
547,"Mgat4a","Mgat4a","","protein_coding"
548,"RP23-285H9.2","RP23-285H9.2","","protein_coding"
549,"AC084390.5","AC084390.5","","protein_coding"
550,"AC140321.1","AC140321.1","","protein_coding"
551,"AC123068.2","AC123068.2","","protein_coding"
552,"RP23-402K6.2","RP23-402K6.2","","protein_coding"
553,"RP23-21P10.1","RP23-21P10.1","","protein_coding"
554,"Tsga10","Tsga10","","protein_coding"
555,"RP24-178E16.1","RP24-178E16.1","","protein_coding"
556,"Lipt1","Lipt1","","protein_coding"
557,"Mitd1","Mitd1","","protein_coding"
558,"Mrpl30","Mrpl30","","protein_coding"
559,"Lyg2","Lyg2","","protein_coding"
560,"AC119189.3","AC119189.3","","protein_coding"
561,"Lyg1","Lyg1","","protein_coding"
562,"Gm23409","Gm23409","","protein_coding"
563,"Txndc9","Txndc9","","protein_coding"
564,"Eif5b","Eif5b","","protein_coding"
565,"Rev1","Rev1","","protein_coding"
566,"RP23-195A24.4","RP23-195A24.4","","protein_coding"
567,"RP23-195A24.5","RP23-195A24.5","","protein_coding"
568,"Aff3","Aff3","","protein_coding"
569,"AC138386.1","AC138386.1","","protein_coding"
570,"AC117789.3","AC117789.3","","protein_coding"
571,"AC117789.2","AC117789.2","","protein_coding"
572,"RP24-390D21.4","RP24-390D21.4","","protein_coding"
573,"RP24-187B13.4","RP24-187B13.4","","protein_coding"
574,"RP24-187B13.3","RP24-187B13.3","","protein_coding"
575,"Lonrf2","Lonrf2","","protein_coding"
576,"Chst10","Chst10","","protein_coding"
577,"RP23-101P2.3","RP23-101P2.3","","protein_coding"
578,"RP23-101P2.5","RP23-101P2.5","","protein_coding"
579,"Nms","Nms","","protein_coding"
580,"Pdcl3","Pdcl3","","protein_coding"
581,"RP23-101P2.6","RP23-101P2.6","","protein_coding"
582,"RP24-226L19.1","RP24-226L19.1","","protein_coding"
583,"RP24-226L19.2","RP24-226L19.2","","protein_coding"
584,"Mir6349","Mir6349","","protein_coding"
585,"Npas2","Npas2","","protein_coding"
586,"RP24-180L10.1","RP24-180L10.1","","protein_coding"
587,"RP24-539E18.2","RP24-539E18.2","","protein_coding"
588,"Rpl31","Rpl31","","protein_coding"
589,"Tbc1d8","Tbc1d8","","protein_coding"
590,"RP24-539E18.5","RP24-539E18.5","","protein_coding"
591,"Gm24826","Gm24826","","protein_coding"
592,"Cnot11","Cnot11","","protein_coding"
593,"AC074336.1","AC074336.1","","protein_coding"
594,"Snord89","Snord89","","protein_coding"
595,"Rnf149","Rnf149","","protein_coding"
596,"Gm23722","Gm23722","","protein_coding"
597,"RP24-505E24.2","RP24-505E24.2","","protein_coding"
598,"Creg2","Creg2","","protein_coding"
599,"RP24-505E24.3","RP24-505E24.3","","protein_coding"
600,"Rfx8","Rfx8","","protein_coding"
601,"RP23-469H11.2","RP23-469H11.2","","protein_coding"
602,"RP23-469H11.1","RP23-469H11.1","","protein_coding"
603,"Map4k4","Map4k4","","protein_coding"
604,"RP24-127D13.5","RP24-127D13.5","","protein_coding"
605,"Il1r2","Il1r2","","protein_coding"
606,"RP24-127D13.3","RP24-127D13.3","","protein_coding"
607,"RP24-127D13.2","RP24-127D13.2","","protein_coding"
608,"Il1r1","Il1r1","","protein_coding"
609,"RP24-317P24.1","RP24-317P24.1","","protein_coding"
610,"Il1rl2","Il1rl2","","protein_coding"
611,"RP23-100P14.3","RP23-100P14.3","","protein_coding"
612,"Il1rl1","Il1rl1","","protein_coding"
613,"Il18r1","Il18r1","","protein_coding"
614,"Il18rap","Il18rap","","protein_coding"
615,"RP23-346B12.3","RP23-346B12.3","","protein_coding"
616,"Slc9a4","Slc9a4","","protein_coding"
617,"RP23-346B12.4","RP23-346B12.4","","protein_coding"
618,"Slc9a2","Slc9a2","","protein_coding"
619,"RP23-413K6.3","RP23-413K6.3","","protein_coding"
620,"RP23-413K6.4","RP23-413K6.4","","protein_coding"
621,"Mfsd9","Mfsd9","","protein_coding"
622,"Tmem182","Tmem182","","protein_coding"
623,"RP23-247G20.1","RP23-247G20.1","","protein_coding"
624,"RP24-532K6.1","RP24-532K6.1","","protein_coding"
625,"RP23-59E7.1","RP23-59E7.1","","protein_coding"
626,"RP23-176M9.1","RP23-176M9.1","","protein_coding"
627,"RP24-177N20.1","RP24-177N20.1","","protein_coding"
628,"RP24-177N20.2","RP24-177N20.2","","protein_coding"
629,"RP24-421J9.1","RP24-421J9.1","","protein_coding"
630,"RP24-421J9.5","RP24-421J9.5","","protein_coding"
631,"RP24-421J9.3","RP24-421J9.3","","protein_coding"
632,"RP24-421J9.4","RP24-421J9.4","","protein_coding"
633,"RP23-480H8.1","RP23-480H8.1","","protein_coding"
634,"Pantr1","Pantr1","","protein_coding"
635,"RP23-71K9.3","RP23-71K9.3","","protein_coding"
636,"RP23-114H2.1","RP23-114H2.1","","protein_coding"
637,"Pou3f3","Pou3f3","","protein_coding"
638,"Pantr2","Pantr2","","protein_coding"
639,"Dalir","Dalir","","protein_coding"
640,"Mrps9","Mrps9","","protein_coding"
641,"Gm23126","Gm23126","","protein_coding"
642,"Gpr45","Gpr45","","protein_coding"
643,"Gm24001","Gm24001","","protein_coding"
644,"Tgfbrap1","Tgfbrap1","","protein_coding"
645,"RP23-466C15.3","RP23-466C15.3","","protein_coding"
646,"RP23-466C15.4","RP23-466C15.4","","protein_coding"
647,"AC161207.1","AC161207.1","","protein_coding"
648,"Fhl2","Fhl2","","protein_coding"
649,"AC161207.2","AC161207.2","","protein_coding"
650,"RP23-305F24.3","RP23-305F24.3","","protein_coding"
651,"RP23-305F24.2","RP23-305F24.2","","protein_coding"
652,"RP23-389C9.4","RP23-389C9.4","","protein_coding"
653,"Nck2","Nck2","","protein_coding"
654,"RP23-389C9.3","RP23-389C9.3","","protein_coding"
655,"RP23-435E15.3","RP23-435E15.3","","protein_coding"
656,"AC159092.1","AC159092.1","","protein_coding"
657,"RP23-103C13.1","RP23-103C13.1","","protein_coding"
658,"RP23-103C13.2","RP23-103C13.2","","protein_coding"
659,"RP23-103C13.5","RP23-103C13.5","","protein_coding"
660,"Uxs1","Uxs1","","protein_coding"
661,"AC159092.3","AC159092.3","","protein_coding"
662,"RP24-316C22.1","RP24-316C22.1","","protein_coding"
663,"RP24-316C22.2","RP24-316C22.2","","protein_coding"
664,"Gm26352","Gm26352","","protein_coding"
665,"Gm24180","Gm24180","","protein_coding"
666,"Tpp2","Tpp2","","protein_coding"
667,"Mettl21c","Mettl21c","","protein_coding"
668,"AC111064.2","AC111064.2","","protein_coding"
669,"Gm8251","Gm8251","","protein_coding"
670,"Tex30","Tex30","","protein_coding"
671,"RP24-343K18.1","RP24-343K18.1","","protein_coding"
672,"Kdelc1","Kdelc1","","protein_coding"
673,"Bivm","Bivm","","protein_coding"
674,"Ercc5","Ercc5","","protein_coding"
675,"Mettl21e","Mettl21e","","protein_coding"
676,"AC110217.1","AC110217.1","","protein_coding"
677,"RP23-210C21.1","RP23-210C21.1","","protein_coding"
678,"RP23-210C21.2","RP23-210C21.2","","protein_coding"
679,"Txn-ps1","Txn-ps1","","protein_coding"
680,"Gulp1","Gulp1","","protein_coding"
681,"RP23-68D4.1","RP23-68D4.1","","protein_coding"
682,"AC107810.1","AC107810.1","","protein_coding"
683,"RP24-541P18.3","RP24-541P18.3","","protein_coding"
684,"RP24-541P18.1","RP24-541P18.1","","protein_coding"
685,"RP23-231B19.1","RP23-231B19.1","","protein_coding"
686,"RP23-231B19.2","RP23-231B19.2","","protein_coding"
687,"RP23-231B19.3","RP23-231B19.3","","protein_coding"
688,"RP23-274N9.1","RP23-274N9.1","","protein_coding"
689,"Col3a1","Col3a1","","protein_coding"
690,"Gm47302","Gm47302","","protein_coding"
691,"Col5a2","Col5a2","","protein_coding"
692,"RP24-370G18.1","RP24-370G18.1","","protein_coding"
693,"RP23-304F24.1","RP23-304F24.1","","protein_coding"
694,"RP23-304F24.2","RP23-304F24.2","","protein_coding"
695,"RP23-304F24.3","RP23-304F24.3","","protein_coding"
696,"Gm23216","Gm23216","","protein_coding"
697,"Gm23974","Gm23974","","protein_coding"
698,"RP24-350F5.1","RP24-350F5.1","","protein_coding"
699,"Gm23984","Gm23984","","protein_coding"
700,"Wdr75","Wdr75","","protein_coding"
701,"RP23-241P4.1","RP23-241P4.1","","protein_coding"
702,"AC121575.1","AC121575.1","","protein_coding"
703,"RP23-183P22.1","RP23-183P22.1","","protein_coding"
704,"RP23-183P22.3","RP23-183P22.3","","protein_coding"
705,"Slc40a1","Slc40a1","","protein_coding"
706,"RP23-183P22.5","RP23-183P22.5","","protein_coding"
707,"Rpl23a-ps1","Rpl23a-ps1","","protein_coding"
708,"RP23-183P22.2","RP23-183P22.2","","protein_coding"
709,"Stk-ps2","Stk-ps2","","protein_coding"
710,"RP24-85N11.1","RP24-85N11.1","","protein_coding"
711,"Dnah7b","Dnah7b","","protein_coding"
712,"n-R5s211","n-R5s211","","protein_coding"
713,"RP23-76C10.2","RP23-76C10.2","","protein_coding"
714,"Dnah7c","Dnah7c","","protein_coding"
715,"Slc39a10","Slc39a10","","protein_coding"
716,"RP24-287C2.2","RP24-287C2.2","","protein_coding"
717,"RP24-287C2.1","RP24-287C2.1","","protein_coding"
718,"RP23-461J11.1","RP23-461J11.1","","protein_coding"
719,"RP23-69F3.1","RP23-69F3.1","","protein_coding"
720,"WI1-2263N2.1","WI1-2263N2.1","","protein_coding"
721,"AC102313.1","AC102313.1","","protein_coding"
722,"RP23-240G10.1","RP23-240G10.1","","protein_coding"
723,"Mir6350","Mir6350","","protein_coding"
724,"RP23-240G10.2","RP23-240G10.2","","protein_coding"
725,"RP23-241J21.2","RP23-241J21.2","","protein_coding"
726,"RP23-241J21.1","RP23-241J21.1","","protein_coding"
727,"Gm22419","Gm22419","","protein_coding"
728,"Gm23829","Gm23829","","protein_coding"
729,"RP24-275N11.1","RP24-275N11.1","","protein_coding"
730,"RP24-257G18.1","RP24-257G18.1","","protein_coding"
731,"Gm23240","Gm23240","","protein_coding"
732,"RP24-267A19.1","RP24-267A19.1","","protein_coding"
733,"RP23-263K13.1","RP23-263K13.1","","protein_coding"
734,"RP23-263K13.2","RP23-263K13.2","","protein_coding"
735,"RP23-34F5.1","RP23-34F5.1","","protein_coding"
736,"Gm22693","Gm22693","","protein_coding"
737,"RP24-469G14.1","RP24-469G14.1","","protein_coding"
738,"RP24-469G14.2","RP24-469G14.2","","protein_coding"
739,"RP24-170N13.1","RP24-170N13.1","","protein_coding"
740,"RP24-292D18.1","RP24-292D18.1","","protein_coding"
741,"RP24-292D18.2","RP24-292D18.2","","protein_coding"
742,"RP23-294D6.1","RP23-294D6.1","","protein_coding"
743,"RP23-249J23.1","RP23-249J23.1","","protein_coding"
744,"RP23-249J23.2","RP23-249J23.2","","protein_coding"
745,"RP23-249J23.3","RP23-249J23.3","","protein_coding"
746,"Gm27330","Gm27330","","protein_coding"
747,"RP24-92O11.1","RP24-92O11.1","","protein_coding"
748,"RP23-212E14.1","RP23-212E14.1","","protein_coding"
749,"Gm25843","Gm25843","","protein_coding"
750,"RP24-479J20.1","RP24-479J20.1","","protein_coding"
751,"Tmeff2","Tmeff2","","protein_coding"
752,"RP23-122O4.1","RP23-122O4.1","","protein_coding"
753,"Gm25736","Gm25736","","protein_coding"
754,"RP24-330P10.1","RP24-330P10.1","","protein_coding"
755,"RP24-330P10.2","RP24-330P10.2","","protein_coding"
756,"RP24-555D5.1","RP24-555D5.1","","protein_coding"
757,"RP24-555D5.2","RP24-555D5.2","","protein_coding"
758,"Sdpr","Sdpr","","protein_coding"
759,"RP24-240I9.2","RP24-240I9.2","","protein_coding"
760,"RP24-267E6.2","RP24-267E6.2","","protein_coding"
761,"Nabp1","Nabp1","","protein_coding"
762,"RP23-273G4.1","RP23-273G4.1","","protein_coding"
763,"RP23-273G4.2","RP23-273G4.2","","protein_coding"
764,"RP23-139L20.1","RP23-139L20.1","","protein_coding"
765,"Myo1b","Myo1b","","protein_coding"
766,"RP23-373D7.2","RP23-373D7.2","","protein_coding"
767,"RP23-348P7.1","RP23-348P7.1","","protein_coding"
768,"RP23-348P7.3","RP23-348P7.3","","protein_coding"
769,"Gm27607","Gm27607","","protein_coding"
770,"RP23-348P7.2","RP23-348P7.2","","protein_coding"
771,"Stat4","Stat4","","protein_coding"
772,"RP24-194N4.4","RP24-194N4.4","","protein_coding"
773,"RP24-194N4.2","RP24-194N4.2","","protein_coding"
774,"RP24-194N4.6","RP24-194N4.6","","protein_coding"
775,"Stat1","Stat1","","protein_coding"
776,"RP24-194N4.5","RP24-194N4.5","","protein_coding"
777,"Gls","Gls","","protein_coding"
778,"RP23-176K16.1","RP23-176K16.1","","protein_coding"
779,"Gm23460","Gm23460","","protein_coding"
780,"Nab1","Nab1","","protein_coding"
781,"RP24-150D18.2","RP24-150D18.2","","protein_coding"
782,"Rps27a-ps1","Rps27a-ps1","","protein_coding"
783,"RP24-388H6.2","RP24-388H6.2","","protein_coding"
784,"RP24-388H6.3","RP24-388H6.3","","protein_coding"
785,"RP24-388H6.4","RP24-388H6.4","","protein_coding"
786,"Tmem194b","Tmem194b","","protein_coding"
787,"RP24-388H6.6","RP24-388H6.6","","protein_coding"
788,"Mfsd6","Mfsd6","","protein_coding"
789,"RP23-335D20.1","RP23-335D20.1","","protein_coding"
790,"RP24-330E8.1","RP24-330E8.1","","protein_coding"
791,"Inpp1","Inpp1","","protein_coding"
792,"Hibch","Hibch","","protein_coding"
793,"AC110177.2","AC110177.2","","protein_coding"
794,"AC129337.1","AC129337.1","","protein_coding"
795,"Mstn","Mstn","","protein_coding"
796,"Gm24349","Gm24349","","protein_coding"
797,"RP24-481M4.2","RP24-481M4.2","","protein_coding"
798,"Pms1","Pms1","","protein_coding"
799,"RP24-481M4.1","RP24-481M4.1","","protein_coding"
800,"Ormdl1","Ormdl1","","protein_coding"
801,"RP24-93I18.2","RP24-93I18.2","","protein_coding"
802,"Osgepl1","Osgepl1","","protein_coding"
803,"RP24-93I18.4","RP24-93I18.4","","protein_coding"
804,"RP24-93I18.3","RP24-93I18.3","","protein_coding"
805,"Asnsd1","Asnsd1","","protein_coding"
806,"RP24-93I18.5","RP24-93I18.5","","protein_coding"
807,"RP24-93I18.6","RP24-93I18.6","","protein_coding"
808,"RP24-93I18.7","RP24-93I18.7","","protein_coding"
809,"Dnah7a","Dnah7a","","protein_coding"
810,"Gm25240","Gm25240","","protein_coding"
811,"Stk17b","Stk17b","","protein_coding"
812,"RP23-414N3.1","RP23-414N3.1","","protein_coding"
813,"Hecw2","Hecw2","","protein_coding"
814,"Mir7681","Mir7681","","protein_coding"
815,"Gm24251","Gm24251","","protein_coding"
816,"RP23-259O15.2","RP23-259O15.2","","protein_coding"
817,"Gm25829","Gm25829","","protein_coding"
818,"Ccdc150","Ccdc150","","protein_coding"
819,"Gtf3c3","Gtf3c3","","protein_coding"
820,"RP23-338P10.4","RP23-338P10.4","","protein_coding"
821,"Pgap1","Pgap1","","protein_coding"
822,"RP24-290F15.1","RP24-290F15.1","","protein_coding"
823,"RP24-290F15.2","RP24-290F15.2","","protein_coding"
824,"Ankrd44","Ankrd44","","protein_coding"
825,"RP24-97J22.2","RP24-97J22.2","","protein_coding"
826,"RP23-388I22.1","RP23-388I22.1","","protein_coding"
827,"Gm24053","Gm24053","","protein_coding"
828,"RP23-68O7.2","RP23-68O7.2","","protein_coding"
829,"Sf3b1","Sf3b1","","protein_coding"
830,"RP23-16N14.2","RP23-16N14.2","","protein_coding"
831,"Coq10b","Coq10b","","protein_coding"
832,"RP23-16N14.5","RP23-16N14.5","","protein_coding"
833,"Hspd1","Hspd1","","protein_coding"
834,"Hspe1","Hspe1","","protein_coding"
835,"RP23-16N14.6","RP23-16N14.6","","protein_coding"
836,"RP23-16N14.1","RP23-16N14.1","","protein_coding"
837,"Mob4","Mob4","","protein_coding"
838,"RP23-93M3.2","RP23-93M3.2","","protein_coding"
839,"Rftn2","Rftn2","","protein_coding"
840,"RP23-130K20.1","RP23-130K20.1","","protein_coding"
841,"Mars2","Mars2","","protein_coding"
842,"Boll","Boll","","protein_coding"
843,"AC122223.2","AC122223.2","","protein_coding"
844,"RP23-130K20.4","RP23-130K20.4","","protein_coding"
845,"RP23-130K20.5","RP23-130K20.5","","protein_coding"
846,"Plcl1","Plcl1","","protein_coding"
847,"RP23-453N3.4","RP23-453N3.4","","protein_coding"
848,"RP23-453N3.5","RP23-453N3.5","","protein_coding"
849,"RP23-242C11.1","RP23-242C11.1","","protein_coding"
850,"RP24-421N21.1","RP24-421N21.1","","protein_coding"
851,"RP24-421N21.2","RP24-421N21.2","","protein_coding"
852,"RP23-258N15.1","RP23-258N15.1","","protein_coding"
853,"RP23-478I8.1","RP23-478I8.1","","protein_coding"
854,"RP24-146K19.1","RP24-146K19.1","","protein_coding"
855,"Hsfy2","Hsfy2","","protein_coding"
856,"Satb2","Satb2","","protein_coding"
857,"RP24-123J3.1","RP24-123J3.1","","protein_coding"
858,"RP24-123J3.2","RP24-123J3.2","","protein_coding"
859,"Gm23943","Gm23943","","protein_coding"
860,"RP24-95P4.1","RP24-95P4.1","","protein_coding"
861,"RP24-95P4.2","RP24-95P4.2","","protein_coding"
862,"RP24-77I21.1","RP24-77I21.1","","protein_coding"
863,"RP24-77I21.2","RP24-77I21.2","","protein_coding"
864,"RP24-77I21.3","RP24-77I21.3","","protein_coding"
865,"Tyw5","Tyw5","","protein_coding"
866,"Maip1","Maip1","","protein_coding"
867,"Gm22371","Gm22371","","protein_coding"
868,"Gm24014","Gm24014","","protein_coding"
869,"RP23-433B11.2","RP23-433B11.2","","protein_coding"
870,"RP23-433B11.1","RP23-433B11.1","","protein_coding"
871,"RP23-433B11.3","RP23-433B11.3","","protein_coding"
872,"Spats2l","Spats2l","","protein_coding"
873,"RP24-123P22.3","RP24-123P22.3","","protein_coding"
874,"Kctd18","Kctd18","","protein_coding"
875,"Sgol2a","Sgol2a","","protein_coding"
876,"Aox1","Aox1","","protein_coding"
877,"Aox3","Aox3","","protein_coding"
878,"Gm24548","Gm24548","","protein_coding"
879,"Aox4","Aox4","","protein_coding"
880,"RP23-124O19.1","RP23-124O19.1","","protein_coding"
881,"Aox2","Aox2","","protein_coding"
882,"RP24-191N24.2","RP24-191N24.2","","protein_coding"
883,"Bzw1","Bzw1","","protein_coding"
884,"Clk1","Clk1","","protein_coding"
885,"Ppil3","Ppil3","","protein_coding"
886,"Nif3l1","Nif3l1","","protein_coding"
887,"Orc2","Orc2","","protein_coding"
888,"Gm23966","Gm23966","","protein_coding"
889,"AC118698.3","AC118698.3","","protein_coding"
890,"Fam126b","Fam126b","","protein_coding"
891,"Ndufb3","Ndufb3","","protein_coding"
892,"RP24-82I5.2","RP24-82I5.2","","protein_coding"
893,"RP24-273P12.1","RP24-273P12.1","","protein_coding"
894,"Cbx3-ps7","Cbx3-ps7","","protein_coding"
895,"Als2cr12","Als2cr12","","protein_coding"
896,"RP24-285E3.2","RP24-285E3.2","","protein_coding"
897,"RP24-273P12.2","RP24-273P12.2","","protein_coding"
898,"Cflar","Cflar","","protein_coding"
899,"RP24-273P12.3","RP24-273P12.3","","protein_coding"
900,"Casp8","Casp8","","protein_coding"
901,"RP24-273P12.4","RP24-273P12.4","","protein_coding"
902,"RP24-285E3.4","RP24-285E3.4","","protein_coding"
903,"Trak2","Trak2","","protein_coding"
904,"Stradb","Stradb","","protein_coding"
905,"WI1-1860G10.1","WI1-1860G10.1","","protein_coding"
906,"RP24-535E21.1","RP24-535E21.1","","protein_coding"
907,"Als2cr11","Als2cr11","","protein_coding"
908,"Gm25502","Gm25502","","protein_coding"
909,"Tmem237","Tmem237","","protein_coding"
910,"RP24-535E21.4","RP24-535E21.4","","protein_coding"
911,"Mpp4","Mpp4","","protein_coding"
912,"RP24-89C18.1","RP24-89C18.1","","protein_coding"
